genome	contig	length
MFD00392.bin.2.294.fa	contig_12873	461297
MFD00392.bin.2.294.fa	contig_17444	488622
MFD00392.bin.2.294.fa	contig_17934	184892
MFD00392.bin.2.294.fa	contig_19382	486815
MFD00392.bin.2.294.fa	contig_22396	217579
MFD00392.bin.2.294.fa	contig_22397	91241
MFD00392.bin.2.294.fa	contig_32117	199248
MFD00392.bin.2.294.fa	contig_3465	479733
MFD00392.bin.2.294.fa	contig_34867	178035
MFD00392.bin.2.294.fa	contig_36447	271401
MFD00392.bin.2.294.fa	contig_37096	65062
MFD00392.bin.2.294.fa	contig_3829	409152
MFD00392.bin.2.294.fa	contig_38412	410578
MFD00392.bin.2.294.fa	contig_3863	354081
MFD00392.bin.2.294.fa	contig_40517	200476
MFD00392.bin.2.294.fa	contig_4180	103416
MFD00392.bin.2.294.fa	contig_42220	126380
MFD00392.bin.2.294.fa	contig_45269	16941
MFD00392.bin.2.294.fa	contig_5814	204624
MFD00392.bin.2.294.fa	contig_59127	186111
MFD00392.bin.2.294.fa	contig_654	263204
MFD00392.bin.2.294.fa	contig_65555	33874
MFD00392.bin.2.294.fa	contig_65556	130706
MFD00392.bin.2.294.fa	contig_75983	152472
MFD00392.bin.2.295.fa	contig_107270	30654
MFD00392.bin.2.295.fa	contig_11096	512072
MFD00392.bin.2.295.fa	contig_11442	314680
MFD00392.bin.2.295.fa	contig_13545	128019
MFD00392.bin.2.295.fa	contig_14002	716300
MFD00392.bin.2.295.fa	contig_14029	227715
MFD00392.bin.2.295.fa	contig_1853	311687
MFD00392.bin.2.295.fa	contig_23270	162545
MFD00392.bin.2.295.fa	contig_25180	250124
MFD00392.bin.2.295.fa	contig_2530	247144
MFD00392.bin.2.295.fa	contig_27389	251573
MFD00392.bin.2.295.fa	contig_32321	113999
MFD00392.bin.2.295.fa	contig_36380	240363
MFD00392.bin.2.295.fa	contig_38477	110863
MFD00392.bin.2.295.fa	contig_38783	147832
MFD00392.bin.2.295.fa	contig_39687	224237
MFD00392.bin.2.295.fa	contig_43786	182039
MFD00392.bin.2.295.fa	contig_50479	251489
MFD00392.bin.2.295.fa	contig_51524	116082
MFD00392.bin.2.295.fa	contig_55146	46971
MFD00392.bin.2.295.fa	contig_56009	42966
MFD00392.bin.2.295.fa	contig_61005	69174
MFD00392.bin.2.295.fa	contig_72410	143686
MFD00392.bin.2.295.fa	contig_84359	75695
MFD00392.bin.2.295.fa	contig_87362	86070
MFD00392.bin.2.297.fa	contig_1208	181884
MFD00392.bin.2.297.fa	contig_16553	109985
MFD00392.bin.2.297.fa	contig_19300	609206
MFD00392.bin.2.297.fa	contig_21437	88982
MFD00392.bin.2.297.fa	contig_24713	297362
MFD00392.bin.2.297.fa	contig_250	652320
MFD00392.bin.2.297.fa	contig_25629	6247
MFD00392.bin.2.297.fa	contig_28299	244956
MFD00392.bin.2.297.fa	contig_36138	449062
MFD00392.bin.2.297.fa	contig_40386	67736
MFD00392.bin.2.297.fa	contig_44005	153481
MFD00392.bin.2.297.fa	contig_4499	191997
MFD00392.bin.2.297.fa	contig_48874	123784
MFD00392.bin.2.297.fa	contig_52952	21184
MFD00392.bin.2.297.fa	contig_580	99169
MFD00392.bin.2.297.fa	contig_67160	224643
MFD00392.bin.2.297.fa	contig_815	107146
MFD00392.bin.2.297.fa	contig_83136	92637
MFD00392.bin.2.297.fa	contig_9461	553594
MFD00392.bin.2.300.fa	contig_16194	366835
MFD00392.bin.2.300.fa	contig_21964	481429
MFD00392.bin.2.300.fa	contig_22268	887381
MFD00392.bin.2.300.fa	contig_26296	153867
MFD00392.bin.2.300.fa	contig_32536	6541
MFD00392.bin.2.300.fa	contig_3520	659635
MFD00392.bin.2.300.fa	contig_38256	489626
MFD00392.bin.2.300.fa	contig_4043	534706
MFD00392.bin.2.300.fa	contig_4512	215306
MFD00392.bin.2.300.fa	contig_5966	1104412
MFD00392.bin.2.300.fa	contig_62254	42202
MFD00392.bin.2.300.fa	contig_6502	726267
MFD00392.bin.2.300.fa	contig_979	113953
MFD00392.bin.2.302.fa	contig_18557	536172
MFD00392.bin.2.302.fa	contig_24495	199366
MFD00392.bin.2.302.fa	contig_29287	479610
MFD00392.bin.2.302.fa	contig_37006	198478
MFD00392.bin.2.302.fa	contig_40254	24796
MFD00392.bin.2.302.fa	contig_57603	19651
MFD00392.bin.2.302.fa	contig_6475	99633
MFD00392.bin.2.302.fa	contig_6875	533336
MFD00392.bin.2.302.fa	contig_69956	33597
MFD00392.bin.2.302.fa	contig_75646	196479
MFD00392.bin.2.302.fa	contig_7707	703044
MFD00392.bin.2.307.fa	contig_101575	13563
MFD00392.bin.2.307.fa	contig_102687	166696
MFD00392.bin.2.307.fa	contig_105865	18505
MFD00392.bin.2.307.fa	contig_106237	48774
MFD00392.bin.2.307.fa	contig_107399	21859
MFD00392.bin.2.307.fa	contig_108559	16628
MFD00392.bin.2.307.fa	contig_19480	21367
MFD00392.bin.2.307.fa	contig_21313	78904
MFD00392.bin.2.307.fa	contig_21373	10613
MFD00392.bin.2.307.fa	contig_21708	313876
MFD00392.bin.2.307.fa	contig_25281	421448
MFD00392.bin.2.307.fa	contig_25326	597111
MFD00392.bin.2.307.fa	contig_30193	64733
MFD00392.bin.2.307.fa	contig_32144	28356
MFD00392.bin.2.307.fa	contig_34049	35440
MFD00392.bin.2.307.fa	contig_41714	462190
MFD00392.bin.2.307.fa	contig_42772	175265
MFD00392.bin.2.307.fa	contig_48541	60216
MFD00392.bin.2.307.fa	contig_49165	22709
MFD00392.bin.2.307.fa	contig_4980	1498268
MFD00392.bin.2.307.fa	contig_52520	18086
MFD00392.bin.2.307.fa	contig_53084	322890
MFD00392.bin.2.307.fa	contig_59329	8572
MFD00392.bin.2.307.fa	contig_59907	41876
MFD00392.bin.2.307.fa	contig_61014	177020
MFD00392.bin.2.307.fa	contig_61827	78606
MFD00392.bin.2.307.fa	contig_64468	55422
MFD00392.bin.2.307.fa	contig_66085	11965
MFD00392.bin.2.307.fa	contig_6975	26303
MFD00392.bin.2.307.fa	contig_71066	25511
MFD00392.bin.2.307.fa	contig_73657	8593
MFD00392.bin.2.307.fa	contig_7368	359080
MFD00392.bin.2.307.fa	contig_75077	72410
MFD00392.bin.2.307.fa	contig_88862	6771
MFD00392.bin.2.307.fa	contig_93872	12443
MFD00392.bin.2.307.fa	contig_94544	5735
MFD00392.bin.2.307.fa	contig_94761	9076
MFD00392.bin.2.307.fa	contig_98843	164950
MFD00392.bin.2.313.fa	contig_104027	13047
MFD00392.bin.2.313.fa	contig_10406	844237
MFD00392.bin.2.313.fa	contig_13225	463395
MFD00392.bin.2.313.fa	contig_15916	349419
MFD00392.bin.2.313.fa	contig_20257	453299
MFD00392.bin.2.313.fa	contig_20982	370829
MFD00392.bin.2.313.fa	contig_30760	116201
MFD00392.bin.2.313.fa	contig_40574	127359
MFD00392.bin.2.313.fa	contig_49234	20200
MFD00392.bin.2.313.fa	contig_50523	188817
MFD00392.bin.2.313.fa	contig_5265	455366
MFD00392.bin.2.313.fa	contig_5490	125989
MFD00392.bin.2.313.fa	contig_64189	15552
MFD00392.bin.2.313.fa	contig_64338	23598
MFD00392.bin.2.313.fa	contig_69663	162386
MFD00392.bin.2.313.fa	contig_81188	69490
MFD00392.bin.2.313.fa	contig_88577	13668
MFD00392.bin.2.316.fa	contig_104099	79305
MFD00392.bin.2.316.fa	contig_12683	267957
MFD00392.bin.2.316.fa	contig_13323	570090
MFD00392.bin.2.316.fa	contig_29383	267724
MFD00392.bin.2.316.fa	contig_30003	27979
MFD00392.bin.2.316.fa	contig_32824	488511
MFD00392.bin.2.316.fa	contig_34277	246265
MFD00392.bin.2.316.fa	contig_34278	108744
MFD00392.bin.2.316.fa	contig_34280	14178
MFD00392.bin.2.316.fa	contig_39651	164324
MFD00392.bin.2.316.fa	contig_40232	48060
MFD00392.bin.2.316.fa	contig_41390	37740
MFD00392.bin.2.316.fa	contig_57886	22667
MFD00392.bin.2.316.fa	contig_60366	8854
MFD00392.bin.2.316.fa	contig_63362	204619
MFD00392.bin.2.316.fa	contig_63678	213831
MFD00392.bin.2.316.fa	contig_68838	114347
MFD00392.bin.2.316.fa	contig_74504	348906
MFD00392.bin.2.316.fa	contig_86899	257896
MFD00392.bin.2.316.fa	contig_87252	6190
MFD00392.bin.2.316.fa	contig_88348	77546
MFD00392.bin.2.316.fa	contig_88591	45515
MFD00392.bin.2.316.fa	contig_98699	30944
MFD00392.bin.2.318.fa	contig_101294	19407
MFD00392.bin.2.318.fa	contig_11264	292275
MFD00392.bin.2.318.fa	contig_15751	552495
MFD00392.bin.2.318.fa	contig_17237	17705
MFD00392.bin.2.318.fa	contig_17852	451479
MFD00392.bin.2.318.fa	contig_19419	545372
MFD00392.bin.2.318.fa	contig_20520	517992
MFD00392.bin.2.318.fa	contig_24157	24214
MFD00392.bin.2.318.fa	contig_40176	334281
MFD00392.bin.2.318.fa	contig_40440	297632
MFD00392.bin.2.318.fa	contig_42230	324560
MFD00392.bin.2.318.fa	contig_42231	6455
MFD00392.bin.2.318.fa	contig_55733	35512
MFD00392.bin.2.318.fa	contig_56340	75856
MFD00392.bin.2.318.fa	contig_62826	222547
MFD00392.bin.2.318.fa	contig_98871	173803
MFD00392.bin.2.319.fa	contig_18410	72248
MFD00392.bin.2.319.fa	contig_20609	34122
MFD00392.bin.2.319.fa	contig_2425	437869
MFD00392.bin.2.319.fa	contig_26050	284100
MFD00392.bin.2.319.fa	contig_28216	293040
MFD00392.bin.2.319.fa	contig_28991	68415
MFD00392.bin.2.319.fa	contig_42121	132805
MFD00392.bin.2.319.fa	contig_43234	31103
MFD00392.bin.2.319.fa	contig_457	105377
MFD00392.bin.2.319.fa	contig_4888	471240
MFD00392.bin.2.319.fa	contig_59901	66017
MFD00392.bin.2.319.fa	contig_66666	58494
MFD00392.bin.2.319.fa	contig_66783	199307
MFD00392.bin.2.319.fa	contig_7364	409266
MFD00392.bin.2.319.fa	contig_84393	80555
MFD00392.bin.2.324.fa	contig_101160	14429
MFD00392.bin.2.324.fa	contig_103754	59864
MFD00392.bin.2.324.fa	contig_11712	576742
MFD00392.bin.2.324.fa	contig_2399	788457
MFD00392.bin.2.324.fa	contig_27633	91400
MFD00392.bin.2.324.fa	contig_3503	120053
MFD00392.bin.2.324.fa	contig_41560	60547
MFD00392.bin.2.324.fa	contig_41791	7351
MFD00392.bin.2.324.fa	contig_46969	289498
MFD00392.bin.2.324.fa	contig_54833	249880
MFD00392.bin.2.324.fa	contig_57239	17225
MFD00392.bin.2.324.fa	contig_57812	111469
MFD00392.bin.2.324.fa	contig_6400	87751
MFD00392.bin.2.324.fa	contig_67812	131606
MFD00392.bin.2.324.fa	contig_68263	63601
MFD00392.bin.2.324.fa	contig_69486	186081
MFD00392.bin.2.324.fa	contig_70743	134051
MFD00392.bin.2.324.fa	contig_74189	27305
MFD00392.bin.2.324.fa	contig_87684	19408
MFD00392.bin.2.324.fa	contig_92359	10904
MFD00392.bin.2.324.fa	contig_96479	33834
MFD00392.bin.2.324.fa	contig_97261	49570
MFD00392.bin.2.324.fa	contig_99860	114285
MFD00392.bin.2.326.fa	contig_103143	105081
MFD00392.bin.2.326.fa	contig_104485	7704
MFD00392.bin.2.326.fa	contig_108165	22425
MFD00392.bin.2.326.fa	contig_16007	31164
MFD00392.bin.2.326.fa	contig_16008	18727
MFD00392.bin.2.326.fa	contig_17894	893193
MFD00392.bin.2.326.fa	contig_22348	166979
MFD00392.bin.2.326.fa	contig_25415	18633
MFD00392.bin.2.326.fa	contig_26054	315129
MFD00392.bin.2.326.fa	contig_29271	117913
MFD00392.bin.2.326.fa	contig_29392	75996
MFD00392.bin.2.326.fa	contig_3548	24155
MFD00392.bin.2.326.fa	contig_3901	154409
MFD00392.bin.2.326.fa	contig_39941	65936
MFD00392.bin.2.326.fa	contig_415	1746215
MFD00392.bin.2.326.fa	contig_52425	124668
MFD00392.bin.2.326.fa	contig_58124	6664
MFD00392.bin.2.326.fa	contig_58528	27966
MFD00392.bin.2.326.fa	contig_6563	193746
MFD00392.bin.2.326.fa	contig_67000	135991
MFD00392.bin.2.326.fa	contig_8858	607778
MFD00392.bin.2.326.fa	contig_9518	15843
MFD00392.bin.2.330.fa	contig_102785	19492
MFD00392.bin.2.330.fa	contig_104746	31291
MFD00392.bin.2.330.fa	contig_107830	9596
MFD00392.bin.2.330.fa	contig_12648	127765
MFD00392.bin.2.330.fa	contig_15261	369987
MFD00392.bin.2.330.fa	contig_19403	494099
MFD00392.bin.2.330.fa	contig_20203	393177
MFD00392.bin.2.330.fa	contig_2055	447700
MFD00392.bin.2.330.fa	contig_23434	89360
MFD00392.bin.2.330.fa	contig_2404	198345
MFD00392.bin.2.330.fa	contig_50012	11968
MFD00392.bin.2.330.fa	contig_51288	399038
MFD00392.bin.2.330.fa	contig_55169	16440
MFD00392.bin.2.330.fa	contig_5688	835812
MFD00392.bin.2.330.fa	contig_5811	769133
MFD00392.bin.2.330.fa	contig_71436	178641
MFD00392.bin.2.333.fa	contig_100473	19283
MFD00392.bin.2.333.fa	contig_10726	159044
MFD00392.bin.2.333.fa	contig_11406	29107
MFD00392.bin.2.333.fa	contig_1265	32964
MFD00392.bin.2.333.fa	contig_13049	84854
MFD00392.bin.2.333.fa	contig_13698	141268
MFD00392.bin.2.333.fa	contig_14222	115534
MFD00392.bin.2.333.fa	contig_14358	151391
MFD00392.bin.2.333.fa	contig_14930	186940
MFD00392.bin.2.333.fa	contig_17967	5991
MFD00392.bin.2.333.fa	contig_21459	177982
MFD00392.bin.2.333.fa	contig_26107	26147
MFD00392.bin.2.333.fa	contig_28872	79210
MFD00392.bin.2.333.fa	contig_32592	147376
MFD00392.bin.2.333.fa	contig_32595	15281
MFD00392.bin.2.333.fa	contig_38770	64045
MFD00392.bin.2.333.fa	contig_4358	962677
MFD00392.bin.2.333.fa	contig_45840	10257
MFD00392.bin.2.333.fa	contig_45841	24572
MFD00392.bin.2.333.fa	contig_46785	27264
MFD00392.bin.2.333.fa	contig_48274	97776
MFD00392.bin.2.333.fa	contig_66993	13720
MFD00392.bin.2.333.fa	contig_68186	60014
MFD00392.bin.2.333.fa	contig_71690	9584
MFD00392.bin.2.333.fa	contig_8109	157398
MFD00392.bin.2.333.fa	contig_8116	115094
MFD00392.bin.2.336.fa	contig_108016	34905
MFD00392.bin.2.336.fa	contig_11335	26074
MFD00392.bin.2.336.fa	contig_16931	19349
MFD00392.bin.2.336.fa	contig_2026	102770
MFD00392.bin.2.336.fa	contig_21339	71862
MFD00392.bin.2.336.fa	contig_21933	102843
MFD00392.bin.2.336.fa	contig_21938	90845
MFD00392.bin.2.336.fa	contig_2406	134300
MFD00392.bin.2.336.fa	contig_26977	23580
MFD00392.bin.2.336.fa	contig_27002	77306
MFD00392.bin.2.336.fa	contig_48404	52183
MFD00392.bin.2.336.fa	contig_49001	47282
MFD00392.bin.2.336.fa	contig_52099	227912
MFD00392.bin.2.336.fa	contig_52528	9568
MFD00392.bin.2.336.fa	contig_59370	6470
MFD00392.bin.2.336.fa	contig_63123	161873
MFD00392.bin.2.336.fa	contig_64240	125035
MFD00392.bin.2.336.fa	contig_67215	123907
MFD00392.bin.2.336.fa	contig_67794	25956
MFD00392.bin.2.336.fa	contig_68899	37403
MFD00392.bin.2.336.fa	contig_71850	21586
MFD00392.bin.2.336.fa	contig_74660	139618
MFD00392.bin.2.336.fa	contig_74801	56815
MFD00392.bin.2.336.fa	contig_74802	19195
MFD00392.bin.2.336.fa	contig_76250	13220
MFD00392.bin.2.336.fa	contig_87085	15681
MFD00392.bin.2.336.fa	contig_8985	36462
MFD00392.bin.2.336.fa	contig_9179	150465
MFD00392.bin.2.336.fa	contig_9182	185823
MFD00392.bin.2.336.fa	contig_92576	18472
MFD00392.bin.2.336.fa	contig_94784	11852
MFD00392.bin.2.336.fa	contig_94785	70405
MFD00392.bin.2.340.fa	contig_102676	11571
MFD00392.bin.2.340.fa	contig_15654	1209178
MFD00392.bin.2.340.fa	contig_21997	1751755
MFD00392.bin.2.340.fa	contig_54436	40199
MFD00392.bin.2.340.fa	contig_54552	91898
MFD00392.bin.2.340.fa	contig_57802	16684
MFD00392.bin.2.340.fa	contig_71670	14128
MFD00392.bin.2.342.fa	contig_10006	204279
MFD00392.bin.2.342.fa	contig_11122	533582
MFD00392.bin.2.342.fa	contig_11226	99517
MFD00392.bin.2.342.fa	contig_12612	447607
MFD00392.bin.2.342.fa	contig_13846	394899
MFD00392.bin.2.342.fa	contig_15973	639906
MFD00392.bin.2.342.fa	contig_17241	70539
MFD00392.bin.2.342.fa	contig_22497	116656
MFD00392.bin.2.342.fa	contig_22499	62751
MFD00392.bin.2.342.fa	contig_27821	473054
MFD00392.bin.2.342.fa	contig_37117	175364
MFD00392.bin.2.342.fa	contig_40833	312978
MFD00392.bin.2.342.fa	contig_42282	10634
MFD00392.bin.2.342.fa	contig_42283	282501
MFD00392.bin.2.342.fa	contig_49793	64905
MFD00392.bin.2.342.fa	contig_53161	12256
MFD00392.bin.2.342.fa	contig_5568	64295
MFD00392.bin.2.342.fa	contig_5645	560514
MFD00392.bin.2.342.fa	contig_67575	346614
MFD00392.bin.2.342.fa	contig_6802	1119744
MFD00392.bin.2.342.fa	contig_7525	696339
MFD00392.bin.2.342.fa	contig_78569	15050
MFD00392.bin.2.342.fa	contig_78960	62317
MFD00392.bin.2.342.fa	contig_9216	104879
MFD00392.bin.2.345.fa	contig_101467	54902
MFD00392.bin.2.345.fa	contig_101771	76976
MFD00392.bin.2.345.fa	contig_101941	42970
MFD00392.bin.2.345.fa	contig_12872	245012
MFD00392.bin.2.345.fa	contig_16667	416220
MFD00392.bin.2.345.fa	contig_18026	364881
MFD00392.bin.2.345.fa	contig_19805	377091
MFD00392.bin.2.345.fa	contig_21286	632292
MFD00392.bin.2.345.fa	contig_2161	95559
MFD00392.bin.2.345.fa	contig_239	340523
MFD00392.bin.2.345.fa	contig_24739	9043
MFD00392.bin.2.345.fa	contig_25877	41204
MFD00392.bin.2.345.fa	contig_2919	642878
MFD00392.bin.2.345.fa	contig_31905	398757
MFD00392.bin.2.345.fa	contig_33679	73150
MFD00392.bin.2.345.fa	contig_33680	144402
MFD00392.bin.2.345.fa	contig_33681	30511
MFD00392.bin.2.345.fa	contig_3386	926590
MFD00392.bin.2.345.fa	contig_3707	303324
MFD00392.bin.2.345.fa	contig_38151	81482
MFD00392.bin.2.345.fa	contig_41737	144506
MFD00392.bin.2.345.fa	contig_48585	220690
MFD00392.bin.2.345.fa	contig_49708	98005
MFD00392.bin.2.345.fa	contig_5260	281678
MFD00392.bin.2.345.fa	contig_54319	32421
MFD00392.bin.2.345.fa	contig_5809	350572
MFD00392.bin.2.345.fa	contig_58228	16182
MFD00392.bin.2.345.fa	contig_85464	7759
MFD00392.bin.2.345.fa	contig_88661	58781
MFD00392.bin.2.345.fa	contig_97529	83922
MFD00392.bin.2.348.fa	contig_105695	36195
MFD00392.bin.2.348.fa	contig_106615	33608
MFD00392.bin.2.348.fa	contig_11941	178127
MFD00392.bin.2.348.fa	contig_12650	136192
MFD00392.bin.2.348.fa	contig_17759	67667
MFD00392.bin.2.348.fa	contig_21884	69144
MFD00392.bin.2.348.fa	contig_23109	27110
MFD00392.bin.2.348.fa	contig_27962	84925
MFD00392.bin.2.348.fa	contig_28683	63148
MFD00392.bin.2.348.fa	contig_29706	375498
MFD00392.bin.2.348.fa	contig_32678	138475
MFD00392.bin.2.348.fa	contig_33648	83531
MFD00392.bin.2.348.fa	contig_33743	88731
MFD00392.bin.2.348.fa	contig_35133	143563
MFD00392.bin.2.348.fa	contig_36125	193778
MFD00392.bin.2.348.fa	contig_37770	52263
MFD00392.bin.2.348.fa	contig_41833	272481
MFD00392.bin.2.348.fa	contig_4601	204238
MFD00392.bin.2.348.fa	contig_46331	108902
MFD00392.bin.2.348.fa	contig_47469	182038
MFD00392.bin.2.348.fa	contig_5134	363516
MFD00392.bin.2.348.fa	contig_5909	112502
MFD00392.bin.2.348.fa	contig_59586	190308
MFD00392.bin.2.348.fa	contig_60119	99881
MFD00392.bin.2.348.fa	contig_60887	109646
MFD00392.bin.2.348.fa	contig_60889	26449
MFD00392.bin.2.348.fa	contig_60890	21302
MFD00392.bin.2.348.fa	contig_63116	147985
MFD00392.bin.2.348.fa	contig_67527	182461
MFD00392.bin.2.348.fa	contig_68703	14700
MFD00392.bin.2.348.fa	contig_80144	42917
MFD00392.bin.2.348.fa	contig_90471	19021
MFD00392.bin.2.353.fa	contig_100385	113738
MFD00392.bin.2.353.fa	contig_12384	390036
MFD00392.bin.2.353.fa	contig_12733	321598
MFD00392.bin.2.353.fa	contig_19817	185928
MFD00392.bin.2.353.fa	contig_31337	195100
MFD00392.bin.2.353.fa	contig_35795	6927
MFD00392.bin.2.353.fa	contig_35843	317598
MFD00392.bin.2.353.fa	contig_4501	29914
MFD00392.bin.2.353.fa	contig_46770	20351
MFD00392.bin.2.353.fa	contig_57135	78771
MFD00392.bin.2.353.fa	contig_57761	215353
MFD00392.bin.2.353.fa	contig_64717	186020
MFD00392.bin.2.353.fa	contig_68196	12435
MFD00392.bin.2.353.fa	contig_68453	42061
MFD00392.bin.2.353.fa	contig_78459	17750
MFD00392.bin.2.353.fa	contig_84210	66169
MFD00392.bin.2.353.fa	contig_87460	14552
MFD00392.bin.2.353.fa	contig_91901	81037
MFD00392.bin.2.355.fa	contig_10157	145214
MFD00392.bin.2.355.fa	contig_105304	79565
MFD00392.bin.2.355.fa	contig_105620	90244
MFD00392.bin.2.355.fa	contig_1362	102704
MFD00392.bin.2.355.fa	contig_17695	33636
MFD00392.bin.2.355.fa	contig_20718	38547
MFD00392.bin.2.355.fa	contig_2132	359193
MFD00392.bin.2.355.fa	contig_21445	213506
MFD00392.bin.2.355.fa	contig_24725	11317
MFD00392.bin.2.355.fa	contig_25549	159523
MFD00392.bin.2.355.fa	contig_39584	32595
MFD00392.bin.2.355.fa	contig_42253	20141
MFD00392.bin.2.355.fa	contig_45553	165632
MFD00392.bin.2.355.fa	contig_48394	95711
MFD00392.bin.2.355.fa	contig_48468	31348
MFD00392.bin.2.355.fa	contig_49173	58227
MFD00392.bin.2.355.fa	contig_50403	211991
MFD00392.bin.2.355.fa	contig_51230	195686
MFD00392.bin.2.355.fa	contig_56354	459756
MFD00392.bin.2.355.fa	contig_58641	22309
MFD00392.bin.2.355.fa	contig_60812	249882
MFD00392.bin.2.355.fa	contig_61640	248108
MFD00392.bin.2.355.fa	contig_64718	21471
MFD00392.bin.2.355.fa	contig_65719	54241
MFD00392.bin.2.355.fa	contig_66214	15283
MFD00392.bin.2.355.fa	contig_79677	71440
MFD00392.bin.2.355.fa	contig_85204	21323
MFD00392.bin.2.355.fa	contig_89087	61034
MFD00392.bin.2.355.fa	contig_89264	93607
MFD00392.bin.2.355.fa	contig_89973	28138
MFD00392.bin.2.355.fa	contig_90297	40834
MFD00392.bin.2.355.fa	contig_92780	62889
MFD00392.bin.2.355.fa	contig_93232	146256
MFD00392.bin.2.355.fa	contig_97031	90961
MFD00392.bin.2.355.fa	contig_97991	29902
MFD00392.bin.2.36.fa	contig_103804	12760
MFD00392.bin.2.36.fa	contig_10430	817455
MFD00392.bin.2.36.fa	contig_14296	461984
MFD00392.bin.2.36.fa	contig_17379	1325679
MFD00392.bin.2.36.fa	contig_21887	348313
MFD00392.bin.2.36.fa	contig_30077	171048
MFD00392.bin.2.36.fa	contig_52213	171587
MFD00392.bin.2.36.fa	contig_64509	65200
MFD00392.bin.2.36.fa	contig_6542	222264
MFD00392.bin.2.36.fa	contig_65450	184102
MFD00392.bin.2.36.fa	contig_77707	93377
MFD00392.bin.2.360.fa	contig_100078	25488
MFD00392.bin.2.360.fa	contig_101846	14707
MFD00392.bin.2.360.fa	contig_105214	48642
MFD00392.bin.2.360.fa	contig_105247	124879
MFD00392.bin.2.360.fa	contig_107752	78899
MFD00392.bin.2.360.fa	contig_107847	18465
MFD00392.bin.2.360.fa	contig_11126	91633
MFD00392.bin.2.360.fa	contig_13582	39226
MFD00392.bin.2.360.fa	contig_2169	121026
MFD00392.bin.2.360.fa	contig_266	153690
MFD00392.bin.2.360.fa	contig_30035	31544
MFD00392.bin.2.360.fa	contig_33672	55938
MFD00392.bin.2.360.fa	contig_34682	107525
MFD00392.bin.2.360.fa	contig_35592	134793
MFD00392.bin.2.360.fa	contig_37253	198843
MFD00392.bin.2.360.fa	contig_41592	29827
MFD00392.bin.2.360.fa	contig_43714	213854
MFD00392.bin.2.360.fa	contig_45176	95406
MFD00392.bin.2.360.fa	contig_45177	28421
MFD00392.bin.2.360.fa	contig_46779	40901
MFD00392.bin.2.360.fa	contig_53608	64348
MFD00392.bin.2.360.fa	contig_56351	477690
MFD00392.bin.2.360.fa	contig_71911	90021
MFD00392.bin.2.360.fa	contig_71912	98118
MFD00392.bin.2.360.fa	contig_72728	56585
MFD00392.bin.2.360.fa	contig_76733	150238
MFD00392.bin.2.360.fa	contig_78790	46752
MFD00392.bin.2.360.fa	contig_78927	18069
MFD00392.bin.2.360.fa	contig_82284	97205
MFD00392.bin.2.360.fa	contig_85412	7582
MFD00392.bin.2.360.fa	contig_88010	34724
MFD00392.bin.2.360.fa	contig_88119	67612
MFD00392.bin.2.360.fa	contig_89257	27983
MFD00392.bin.2.360.fa	contig_94104	13616
MFD00392.bin.2.360.fa	contig_94140	10933
MFD00392.bin.2.360.fa	contig_97057	60623
MFD00392.bin.2.360.fa	contig_97746	12621
MFD00392.bin.2.360.fa	contig_99707	47141
MFD00392.bin.2.363.fa	contig_10299	130371
MFD00392.bin.2.363.fa	contig_11605	922382
MFD00392.bin.2.363.fa	contig_21779	118675
MFD00392.bin.2.363.fa	contig_25053	231589
MFD00392.bin.2.363.fa	contig_271	312154
MFD00392.bin.2.363.fa	contig_3678	392589
MFD00392.bin.2.363.fa	contig_39005	568997
MFD00392.bin.2.363.fa	contig_42001	112943
MFD00392.bin.2.363.fa	contig_42002	85675
MFD00392.bin.2.363.fa	contig_4578	242991
MFD00392.bin.2.363.fa	contig_50205	114305
MFD00392.bin.2.363.fa	contig_73779	79510
MFD00392.bin.2.363.fa	contig_74611	108111
MFD00392.bin.2.363.fa	contig_76425	133690
MFD00392.bin.2.363.fa	contig_96949	68731
