genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1_GCF
040-UK-14.bin.1.714	040-UK-14.bin.1.714_contig_89346	1	68689	131263	FALSE	putative_wzy_dependent				040-UK-14.bin.1.714_contig_89346	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingorhabdus_B	s__	FLASV983.1413;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae,g:Sphingopyxis,s:midas_s_983;	HQ	040-UK-14.bin.1.714_contig_89346.region001.gbk_region_1	NA
040-UK-14.bin.1.628	040-UK-14.bin.1.628_contig_39516	1	824025	864793	FALSE	putative_ABC_dependent_NO_OPX				040-UK-14.bin.1.628_contig_39516	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__	FLASV83.1451;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:Chitinophagaceae,g:Ferruginibacter,s:midas_s_83;	HQ	040-UK-14.bin.1.628_contig_39516.region001.gbk_region_1	NA
042-US1-105.bin.1.1	042-US1-105.bin.1.1_contig_198480	1	0	51384	TRUE	putative_wzy_dependent				042-US1-105.bin.1.1_contig_198480	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium croceum	FLASV18908.1346;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:Flavobacterium_croceum;	HQ	042-US1-105.bin.1.1_contig_198480.region001.gbk_region_1	NA
096-US2-26.bin.1.245	096-US2-26.bin.1.245_contig_5703	1	2529248	2596412	FALSE	putative_wzy_dependent				096-US2-26.bin.1.245_contig_5703	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__HK1	f__HK1	g__	s__	FLASV30816.1359;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Nitrosococcales,f:Nitrosococcaceae,g:midas_g_30816,s:midas_s_30816;	HQ	096-US2-26.bin.1.245_contig_5703.region001.gbk_region_1	NA
097-US2-29.bin.1.69	097-US2-29.bin.1.69_contig_12479	1	49330	65034	FALSE	PNAG-pga				097-US2-29.bin.1.69_contig_12479	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	FLASV2822.1468;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:midas_g_2822,s:midas_s_2822;	HQ	097-US2-29.bin.1.69_contig_12479.region001.gbk_region_1	NA
097-US2-29.bin.1.69	097-US2-29.bin.1.69_contig_6747	1	124807	198219	FALSE	putative_wzy_dependent				097-US2-29.bin.1.69_contig_6747	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	FLASV2822.1468;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:midas_g_2822,s:midas_s_2822;	HQ	097-US2-29.bin.1.69_contig_6747.region001.gbk_region_1	NA
097-US2-29.bin.1.69	097-US2-29.bin.1.69_contig_6747	2	2024703	2049261	TRUE	putative_ABC_dependent_NO_OPX				097-US2-29.bin.1.69_contig_6747	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JADJWH01	f__JADJWH01	g__JADJWH01	s__	FLASV2822.1468;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Ectothiorhodospirales,f:Thioalkalispiraceae,g:midas_g_2822,s:midas_s_2822;	HQ	097-US2-29.bin.1.69_contig_6747.region002.gbk_region_1	NA
060-AU-05.bin.1.581	060-AU-05.bin.1.581_contig_196305	1	71309	112407	FALSE	putative_wzy_dependent				060-AU-05.bin.1.581_contig_196305	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__VBCG01	s__	FLASV32125.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:SC-I-84,g:midas_g_1341,s:midas_s_32125;	HQ	060-AU-05.bin.1.581_contig_196305.region001.gbk_region_1	NA
060-AU-05.bin.1.581	060-AU-05.bin.1.581_contig_5573	1	1696530	1729324	FALSE	putative_wzy_dependent				060-AU-05.bin.1.581_contig_5573	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__VBCG01	s__	FLASV32125.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:SC-I-84,g:midas_g_1341,s:midas_s_32125;	HQ	060-AU-05.bin.1.581_contig_5573.region001.gbk_region_1	NA
060-AU-05.bin.1.581	060-AU-05.bin.1.581_contig_85412	1	165761	222957	FALSE	putative_ABC_dependent_NO_OPX				060-AU-05.bin.1.581_contig_85412	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Casimicrobiaceae	g__VBCG01	s__	FLASV32125.1350;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:SC-I-84,g:midas_g_1341,s:midas_s_32125;	HQ	060-AU-05.bin.1.581_contig_85412.region001.gbk_region_1	NA
060-AU-05.bin.1.613	060-AU-05.bin.1.613_contig_13125	1	2342	58130	TRUE	putative_wzy_dependent_NO_OPX				060-AU-05.bin.1.613_contig_13125	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Fimbriimonadia	o__Fimbriimonadales	f__Fimbriimonadaceae	g__CALMEF01	s__	FLASV16400.1330;tax=d:Bacteria,p:Armatimonadota,c:Fimbriimonadia,o:Fimbriimonadales,f:Fimbriimonadaceae,g:midas_g_15820,s:midas_s_15820;	HQ	060-AU-05.bin.1.613_contig_13125.region001.gbk_region_1	NA
033-IN-11.bin.1.186	033-IN-11.bin.1.186_contig_64527	1	15969	76685	TRUE	zooglan				033-IN-11.bin.1.186_contig_64527	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Accumulibacter	s__	FLASV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	HQ	033-IN-11.bin.1.186_contig_64527.region001.gbk_region_1	NA
058-AR-20.bin.1.286	058-AR-20.bin.1.286_contig_1512	1	2314948	2372928	FALSE	putative_wzy_dependent				058-AR-20.bin.1.286_contig_1512	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomataceae	g__Runella	s__	FLASV6107.1427;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Runella,s:Runella_palustris;	HQ	058-AR-20.bin.1.286_contig_1512.region001.gbk_region_1	NA
058-AR-20.bin.1.286	058-AR-20.bin.1.286_contig_84	1	1580325	1639157	FALSE	putative_wzy_dependent				058-AR-20.bin.1.286_contig_84	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomataceae	g__Runella	s__	FLASV6107.1427;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Runella,s:Runella_palustris;	HQ	058-AR-20.bin.1.286_contig_84.region001.gbk_region_1	NA
058-AR-20.bin.1.286	058-AR-20.bin.1.286_contig_84	2	3932619	3969794	FALSE	putative_wzy_dependent_NO_OPX				058-AR-20.bin.1.286_contig_84	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomataceae	g__Runella	s__	FLASV6107.1427;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Runella,s:Runella_palustris;	HQ	058-AR-20.bin.1.286_contig_84.region002.gbk_region_1	NA
009-AU-01.bin.1.566	009-AU-01.bin.1.566_contig_28257	1	3694	60744	TRUE	putative_wzy_dependent				009-AU-01.bin.1.566_contig_28257	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobacter_F	s__	FLASV41584.1284;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_41584;	HQ	009-AU-01.bin.1.566_contig_28257.region001.gbk_region_1	NA
007-SA-08.bin.1.505	007-SA-08.bin.1.505_contig_10175	1	250333	305932	FALSE	putative_wzy_dependent_NO_OPX				007-SA-08.bin.1.505_contig_10175	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__AKYH767-A	f__OLB10	g__OLB10	s__	FLASV5484.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_2126,s:midas_s_5484;	HQ	007-SA-08.bin.1.505_contig_10175.region001.gbk_region_1	NA
007-SA-08.bin.1.505	007-SA-08.bin.1.505_contig_10175	2	1344772	1383091	FALSE	putative_wzy_dependent_NO_OPX				007-SA-08.bin.1.505_contig_10175	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__AKYH767-A	f__OLB10	g__OLB10	s__	FLASV5484.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_2126,s:midas_s_5484;	HQ	007-SA-08.bin.1.505_contig_10175.region002.gbk_region_1	NA
007-SA-08.bin.1.505	007-SA-08.bin.1.505_contig_10175	3	1453466	1480393	FALSE	exoPS_GCF_2				007-SA-08.bin.1.505_contig_10175	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__AKYH767-A	f__OLB10	g__OLB10	s__	FLASV5484.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_2126,s:midas_s_5484;	HQ	007-SA-08.bin.1.505_contig_10175.region003.gbk_region_1	exoPS_GCF_2
007-SA-08.bin.1.505	007-SA-08.bin.1.505_contig_117244	1	9147	44958	TRUE	putative_wzy_dependent				007-SA-08.bin.1.505_contig_117244	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__AKYH767-A	f__OLB10	g__OLB10	s__	FLASV5484.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:AKYH767,g:midas_g_2126,s:midas_s_5484;	HQ	007-SA-08.bin.1.505_contig_117244.region001.gbk_region_1	NA
088-SA-05.bin.1.107	088-SA-05.bin.1.107_contig_4216	1	3018142	3078477	FALSE	putative_wzy_dependent_NO_OPX				088-SA-05.bin.1.107_contig_4216	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__J036	f__Brachytrichaceae	g__	s__	FLASV21803.1302;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:RBG-13-54-9,f:Ca_Brachytrichaceae,g:midas_g_1929,s:midas_s_21803;	HQ	088-SA-05.bin.1.107_contig_4216.region001.gbk_region_1	NA
010-BE-17.bin.1.415	010-BE-17.bin.1.415_contig_21721	1	289488	376724	FALSE	zooglan				010-BE-17.bin.1.415_contig_21721	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__CAISIP01	s__	FLASV7160.1457;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:Rhodoferax,s:midas_s_320;	HQ	010-BE-17.bin.1.415_contig_21721.region001.gbk_region_1	NA
037-NO2-03.bin.3.53	037-NO2-03.bin.3.53_contig_46798	1	92570	128898	FALSE	putative_wzy_dependent_NO_OPX				037-NO2-03.bin.3.53_contig_46798	Uncharacterised	1	d__Bacteria	p__Bacillota_B	c__TC1	o__TC1	f__TC1	g__WTXA01	s__	FLASV4464.1496;tax=d:Bacteria,p:Firmicutes,c:Desulfitobacteriia,o:Desulfitobacteriales,f:TC1,g:midas_g_4464,s:midas_s_4464;	HQ	037-NO2-03.bin.3.53_contig_46798.region001.gbk_region_1	NA
076-IN-18.bin.1.290	076-IN-18.bin.1.290_contig_106503	1	391979	414679	TRUE	putative_wzy_dependent_NO_OPX				076-IN-18.bin.1.290_contig_106503	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV8156.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_81,s:midas_s_8156;	HQ	076-IN-18.bin.1.290_contig_106503.region001.gbk_region_1	NA
076-IN-18.bin.1.290	076-IN-18.bin.1.290_contig_2609	1	366553	417436	FALSE	putative_wzy_dependent				076-IN-18.bin.1.290_contig_2609	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV8156.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_81,s:midas_s_8156;	HQ	076-IN-18.bin.1.290_contig_2609.region001.gbk_region_1	NA
076-IN-18.bin.1.290	076-IN-18.bin.1.290_contig_41251	1	86948	146079	FALSE	putative_wzy_dependent				076-IN-18.bin.1.290_contig_41251	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Rubrivivax	s__	FLASV8156.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_81,s:midas_s_8156;	HQ	076-IN-18.bin.1.290_contig_41251.region001.gbk_region_1	NA
003-CA-05.bin.2.32	003-CA-05.bin.2.32_contig_53979	1	0	57650	TRUE	putative_ABC_dependent_NO_OPX				003-CA-05.bin.2.32_contig_53979	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium sp025499515	FLASV8940.1436;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_8940;	HQ	003-CA-05.bin.2.32_contig_53979.region001.gbk_region_1	NA
003-CA-05.bin.2.32	003-CA-05.bin.2.32_contig_7054	1	371726	443640	FALSE	putative_wzy_dependent				003-CA-05.bin.2.32_contig_7054	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium sp025499515	FLASV8940.1436;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_8940;	HQ	003-CA-05.bin.2.32_contig_7054.region001.gbk_region_1	NA
043-US1-27.bin.1.267	043-US1-27.bin.1.267_contig_150665	1	43954	99373	FALSE	putative_ABC_or_wzy_dependent				043-US1-27.bin.1.267_contig_150665	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA4417	g__UBA4417	s__	FLASV4141.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_4141;	HQ	043-US1-27.bin.1.267_contig_150665.region001.gbk_region_1	NA
043-US1-27.bin.1.267	043-US1-27.bin.1.267_contig_50576	1	168171	200245	FALSE	putative_wzy_dependent_NO_OPX				043-US1-27.bin.1.267_contig_50576	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA4417	g__UBA4417	s__	FLASV4141.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_4141;	HQ	043-US1-27.bin.1.267_contig_50576.region001.gbk_region_1	NA
043-US1-27.bin.1.267	043-US1-27.bin.1.267_contig_70037	1	33887	86667	FALSE	putative_ABC_dependent				043-US1-27.bin.1.267_contig_70037	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA4417	g__UBA4417	s__	FLASV4141.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_4141;	HQ	043-US1-27.bin.1.267_contig_70037.region001.gbk_region_1	NA
043-US1-27.bin.1.267	043-US1-27.bin.1.267_contig_93213	1	73681	125273	TRUE	putative_wzy_dependent				043-US1-27.bin.1.267_contig_93213	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA4417	g__UBA4417	s__	FLASV4141.1445;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:Lentimicrobiaceae,g:midas_g_1061,s:midas_s_4141;	HQ	043-US1-27.bin.1.267_contig_93213.region001.gbk_region_1	NA
037-NO2-03.bin.2.239	037-NO2-03.bin.2.239_contig_177608	1	591	58720	TRUE	putative_wzy_dependent				037-NO2-03.bin.2.239_contig_177608	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__CAMLJR01	g__CAMLJR01	s__	FLASV89137.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:midas_g_7298,s:midas_s_14997;	HQ	037-NO2-03.bin.2.239_contig_177608.region001.gbk_region_1	NA
037-NO2-03.bin.2.239	037-NO2-03.bin.2.239_contig_33119	1	0	59104	TRUE	putative_wzy_dependent				037-NO2-03.bin.2.239_contig_33119	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__CAMLJR01	g__CAMLJR01	s__	FLASV89137.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:midas_g_7298,s:midas_s_14997;	HQ	037-NO2-03.bin.2.239_contig_33119.region001.gbk_region_1	NA
076-IN-18.bin.1.382	076-IN-18.bin.1.382_contig_114581	1	55799	109790	FALSE	putative_wzy_dependent_NO_OPX				076-IN-18.bin.1.382_contig_114581	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__UBA2241	f__UBA2241	g__UBA2241	s__	FLASV9489.1471;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:midas_f_269,g:midas_g_269,s:midas_s_9149;	HQ	076-IN-18.bin.1.382_contig_114581.region001.gbk_region_1	NA
076-IN-18.bin.1.382	076-IN-18.bin.1.382_contig_47411	1	111928	170091	FALSE	putative_ABC_dependent_NO_OPX				076-IN-18.bin.1.382_contig_47411	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__UBA2241	f__UBA2241	g__UBA2241	s__	FLASV9489.1471;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:midas_f_269,g:midas_g_269,s:midas_s_9149;	HQ	076-IN-18.bin.1.382_contig_47411.region001.gbk_region_1	NA
076-IN-18.bin.1.382	076-IN-18.bin.1.382_contig_47411	2	206024	267942	FALSE	putative_wzy_dependent_NO_OPX				076-IN-18.bin.1.382_contig_47411	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__UBA2241	f__UBA2241	g__UBA2241	s__	FLASV9489.1471;tax=d:Bacteria,p:Actinobacteriota,c:Thermoleophilia,o:Gaiellales,f:midas_f_269,g:midas_g_269,s:midas_s_9149;	HQ	076-IN-18.bin.1.382_contig_47411.region002.gbk_region_1	NA
008-AR-23.bin.1.57	008-AR-23.bin.1.57_contig_18118	1	260621	308606	FALSE	putative_wzy_dependent_NO_OPX				008-AR-23.bin.1.57_contig_18118	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__JADIYW01	g__JADJSS01	s__JADJSS01 sp020636545	FLASV10025.1351;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_10025,s:midas_s_10025;	HQ	008-AR-23.bin.1.57_contig_18118.region001.gbk_region_1	NA
008-AR-23.bin.1.57	008-AR-23.bin.1.57_contig_18118	2	506247	559547	FALSE	putative_wzy_dependent_NO_OPX				008-AR-23.bin.1.57_contig_18118	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__JADIYW01	g__JADJSS01	s__JADJSS01 sp020636545	FLASV10025.1351;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Chitinophagales,f:midas_f_108,g:midas_g_10025,s:midas_s_10025;	HQ	008-AR-23.bin.1.57_contig_18118.region002.gbk_region_1	NA
089-SG-01.bin.1.450	089-SG-01.bin.1.450_contig_18174	1	625221	652176	FALSE	exoPS_GCF_2				089-SG-01.bin.1.450_contig_18174	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV37887.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_22107,s:midas_s_22107;	HQ	089-SG-01.bin.1.450_contig_18174.region001.gbk_region_1	exoPS_GCF_2
089-SG-01.bin.1.450	089-SG-01.bin.1.450_contig_18174	2	1245664	1277514	FALSE	exoPS_GCF_5				089-SG-01.bin.1.450_contig_18174	NA		d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV37887.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_22107,s:midas_s_22107;	HQ	089-SG-01.bin.1.450_contig_18174.region002.gbk_region_1	exoPS_GCF_5
089-SG-01.bin.1.450	089-SG-01.bin.1.450_contig_18174	3	1345397	1386365	FALSE	putative_wzy_dependent				089-SG-01.bin.1.450_contig_18174	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV37887.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_22107,s:midas_s_22107;	HQ	089-SG-01.bin.1.450_contig_18174.region003.gbk_region_1	NA
089-SG-01.bin.1.450	089-SG-01.bin.1.450_contig_18174	4	3056253	3125447	FALSE	putative_wzy_dependent_NO_OPX				089-SG-01.bin.1.450_contig_18174	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__PHOS-HE28	g__PHOS-HE28	s__	FLASV37887.1354;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:NS9_marine_group,g:midas_g_22107,s:midas_s_22107;	HQ	089-SG-01.bin.1.450_contig_18174.region004.gbk_region_1	NA
086-SA-02.bin.2.67	086-SA-02.bin.2.67_contig_17405	1	25546	49558	FALSE	putative_wzy_dependent_NO_OPX				086-SA-02.bin.2.67_contig_17405	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__	FLASV4422.1448;tax=d:Bacteria,p:Actinobacteriota,c:Actinobacteria,o:Propionibacteriales,f:Nocardioidaceae,g:Nocardioides,s:midas_s_4422;	HQ	086-SA-02.bin.2.67_contig_17405.region001.gbk_region_1	NA
076-IN-18.bin.1.130	076-IN-18.bin.1.130_contig_10953	1	469420	513739	FALSE	putative_wzy_dependent				076-IN-18.bin.1.130_contig_10953	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Fimbriimonadia	o__Fimbriimonadales	f__Fimbriimonadaceae	g__JAHBTD01	s__	FLASV33248.1331;tax=d:Bacteria,p:Armatimonadota,c:Fimbriimonadia,o:Fimbriimonadales,f:Fimbriimonadaceae,g:midas_g_13884,s:midas_s_33248;	HQ	076-IN-18.bin.1.130_contig_10953.region001.gbk_region_1	NA
076-IN-18.bin.1.130	076-IN-18.bin.1.130_contig_16756	1	19540	57166	FALSE	putative_wzy_dependent_NO_OPX				076-IN-18.bin.1.130_contig_16756	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Fimbriimonadia	o__Fimbriimonadales	f__Fimbriimonadaceae	g__JAHBTD01	s__	FLASV33248.1331;tax=d:Bacteria,p:Armatimonadota,c:Fimbriimonadia,o:Fimbriimonadales,f:Fimbriimonadaceae,g:midas_g_13884,s:midas_s_33248;	HQ	076-IN-18.bin.1.130_contig_16756.region001.gbk_region_1	NA
060-AU-05.bin.1.164	060-AU-05.bin.1.164_contig_16783	1	887545	949269	FALSE	putative_wzy_dependent_NO_OPX				060-AU-05.bin.1.164_contig_16783	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__B-17B0	f__B-17BO	g__JAHEYG01	s__	FLASV48900.1353;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3813,s:midas_s_48900;	HQ	060-AU-05.bin.1.164_contig_16783.region001.gbk_region_1	NA
091-US1-126.bin.1.890	091-US1-126.bin.1.890_contig_20653	1	415278	475805	FALSE	putative_wzy_dependent				091-US1-126.bin.1.890_contig_20653	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__ZC4RG30	s__	FLASV17230.1359;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_273,s:midas_s_17230;	HQ	091-US1-126.bin.1.890_contig_20653.region001.gbk_region_1	NA
091-US1-126.bin.1.890	091-US1-126.bin.1.890_contig_28274	1	30694	93593	TRUE	putative_wzy_dependent				091-US1-126.bin.1.890_contig_28274	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__ZC4RG30	s__	FLASV17230.1359;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:midas_o_26,f:midas_f_98,g:midas_g_273,s:midas_s_17230;	HQ	091-US1-126.bin.1.890_contig_28274.region001.gbk_region_1	NA
074-IN-03.bin.1.33	074-IN-03.bin.1.33_contig_9086	1	1824817	1893253	FALSE	putative_wzy_dependent				074-IN-03.bin.1.33_contig_9086	Uncharacterised	1	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__HRBIN30	f__JACQEN01	g__	s__	FLASV50777.1379;tax=d:Bacteria,p:Desulfobacterota,c:midas_c_41,o:midas_o_41,f:midas_f_1389,g:midas_g_34394,s:midas_s_39533;	HQ	074-IN-03.bin.1.33_contig_9086.region001.gbk_region_1	NA
