# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	alginate-like	alpha-glucansucrase	cellulose-gram-positive-like	cellulose-like	curdlan-like	fructansucrase	galactoglucan	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
009-AU-01.bin.1.553.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	009-AU-01.bin.1.553_contig_27071 [12 total records]
097-US2-29.bin.c.29.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	097-US2-29.bin.c.29_contig_1203 [1 total record]
034-IT-09.bin.c.1.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	034-IT-09.bin.c.1_contig_380 [1 total record]
016-PL-06.bin.1.5.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	016-PL-06.bin.1.5_contig_10469 [4 total records]
074-IN-03.bin.1.221.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	074-IN-03.bin.1.221_contig_10642 [9 total records]
063-AU-32.bin.1.788.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	063-AU-32.bin.1.788_contig_127095 [6 total records]
087-SA-04.bin.1.145.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	087-SA-04.bin.1.145_contig_147077 [5 total records]
013-IT-11.bin.1.679.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	013-IT-11.bin.1.679_contig_120294 [14 total records]
014-ES-23.bin.1.616.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	014-ES-23.bin.1.616_contig_102475 [16 total records]
033-IN-11.bin.1.112.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	033-IN-11.bin.1.112_contig_13950 [2 total records]
096-US2-26.bin.c.89.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.c.89_contig_48474 [1 total record]
048-UY-15.bin.c.55.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	048-UY-15.bin.c.55_contig_27100 [1 total record]
008-AR-23.bin.1.57.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	008-AR-23.bin.1.57_contig_106388 [8 total records]
077-MX-09.bin.1.158.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.158_contig_108258 [18 total records]
091-US1-126.bin.2.3.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	091-US1-126.bin.2.3_contig_123285 [10 total records]
075-IN-06.bin.1.244.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	075-IN-06.bin.1.244_contig_11152 [14 total records]
071-HK-01.bin.1.431.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	071-HK-01.bin.1.431_contig_106246 [24 total records]
076-IN-18.bin.1.759.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	076-IN-18.bin.1.759_contig_120898 [8 total records]
006-MY-06.bin.1.3.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	006-MY-06.bin.1.3_contig_10162 [4 total records]
001-SG-02.bin.1.239.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	001-SG-02.bin.1.239_contig_101741 [14 total records]
076-IN-18.bin.2.314.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	076-IN-18.bin.2.314_contig_11158 [11 total records]
018-CH-08.bin.1.116.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	018-CH-08.bin.1.116_contig_240550 [4 total records]
059-AT-02.bin.1.22.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	059-AT-02.bin.1.22_contig_9825 [1 total record]
099-UY-16.bin.1.34.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	099-UY-16.bin.1.34_contig_15831 [3 total records]
073-IL-01.bin.1.244.fa	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	073-IL-01.bin.1.244_contig_110843 [3 total records]
010-BE-17.bin.1.46.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	010-BE-17.bin.1.46_contig_100608 [8 total records]
076-IN-18.bin.1.809.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	076-IN-18.bin.1.809_contig_108736 [14 total records]
031-CZ-17.bin.1.466.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	031-CZ-17.bin.1.466_contig_100457 [19 total records]
095-US2-13.bin.1.552.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	095-US2-13.bin.1.552_contig_1135 [8 total records]
067-CH-23.bin.2.169.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	067-CH-23.bin.2.169_contig_39453 [5 total records]
019-HK-04.bin.1.606.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	019-HK-04.bin.1.606_contig_119634 [8 total records]
091-US1-126.bin.1.289.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	091-US1-126.bin.1.289_contig_20572 [1 total record]
092-US1-44.bin.1.38.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.38_contig_8739 [4 total records]
055-AR-06.bin.1.494.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	055-AR-06.bin.1.494_contig_107694 [31 total records]
015-DE-14.bin.1.147.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	015-DE-14.bin.1.147_contig_40244 [2 total records]
031-CZ-17.bin.1.394.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	031-CZ-17.bin.1.394_contig_103452 [19 total records]
016-PL-06.bin.1.208.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	016-PL-06.bin.1.208_contig_109190 [23 total records]
065-CA-03.bin.1.295.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	065-CA-03.bin.1.295_contig_105497 [15 total records]
013-IT-11.bin.2.346.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	013-IT-11.bin.2.346_contig_117970 [25 total records]
061-AU-11.bin.1.620.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	061-AU-11.bin.1.620_contig_101836 [7 total records]
043-US1-27.bin.1.163.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	043-US1-27.bin.1.163_contig_12853 [7 total records]
004-NL-18.bin.3.705.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	004-NL-18.bin.3.705_contig_111667 [16 total records]
033-IN-11.bin.1.767.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	033-IN-11.bin.1.767_contig_120080 [7 total records]
092-US1-44.bin.1.52.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	092-US1-44.bin.1.52_contig_16564 [4 total records]
076-IN-18.bin.3.747.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	076-IN-18.bin.3.747_contig_15435 [18 total records]
061-AU-11.bin.1.132.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	061-AU-11.bin.1.132_contig_101655 [3 total records]
025-FI-01.bin.1.83.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	025-FI-01.bin.1.83_contig_48898 [3 total records]
020-NO1-03.bin.1.74.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	020-NO1-03.bin.1.74_contig_135499 [5 total records]
065-CA-03.bin.1.259.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.1.259_contig_114328 [7 total records]
032-ES-07.bin.2.185.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	032-ES-07.bin.2.185_contig_101440 [4 total records]
095-US2-13.bin.1.588.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	095-US2-13.bin.1.588_contig_1099 [7 total records]
018-CH-08.bin.2.12.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	018-CH-08.bin.2.12_contig_140630 [7 total records]
033-IN-11.bin.1.346.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	033-IN-11.bin.1.346_contig_106211 [33 total records]
036-NL-06.bin.1.258.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	036-NL-06.bin.1.258_contig_12102 [13 total records]
038-SE-10.bin.1.220.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	038-SE-10.bin.1.220_contig_128375 [16 total records]
010-BE-17.bin.1.87.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	010-BE-17.bin.1.87_contig_132798 [7 total records]
034-IT-09.bin.2.12.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	034-IT-09.bin.2.12_contig_101724 [13 total records]
097-US2-29.bin.1.187.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	097-US2-29.bin.1.187_contig_101324 [5 total records]
060-AU-05.bin.1.397.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	060-AU-05.bin.1.397_contig_192767 [3 total records]
040-UK-14.bin.1.126.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	040-UK-14.bin.1.126_contig_13117 [3 total records]
040-UK-14.bin.1.304.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	040-UK-14.bin.1.304_contig_16933 [6 total records]
097-US2-29.bin.c.52.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	097-US2-29.bin.c.52_contig_1487 [1 total record]
020-NO1-03.bin.c.20.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	020-NO1-03.bin.c.20_contig_11421 [1 total record]
025-FI-01.bin.1.315.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	025-FI-01.bin.1.315_contig_134647 [6 total records]
097-US2-29.bin.c.35.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	097-US2-29.bin.c.35_contig_25673 [1 total record]
090-US1-124.bin.2.365.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	090-US1-124.bin.2.365_contig_124862 [13 total records]
095-US2-13.bin.3.538.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	095-US2-13.bin.3.538_contig_107596 [10 total records]
021-CZ-11.bin.1.6.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	021-CZ-11.bin.1.6_contig_195721 [3 total records]
090-US1-124.bin.1.223.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	090-US1-124.bin.1.223_contig_17705 [4 total records]
099-UY-16.bin.1.20.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	099-UY-16.bin.1.20_contig_859 [1 total record]
045-US1-87.bin.1.254.fa	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	045-US1-87.bin.1.254_contig_121249 [17 total records]
090-US1-124.bin.1.399.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	090-US1-124.bin.1.399_contig_108906 [13 total records]
060-AU-05.bin.1.345.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	060-AU-05.bin.1.345_contig_3688 [1 total record]
006-MY-06.bin.1.239.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	006-MY-06.bin.1.239_contig_14256 [6 total records]
011-CY-01.bin.c.18.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	011-CY-01.bin.c.18_contig_15842 [1 total record]
045-US1-87.bin.1.81.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	045-US1-87.bin.1.81_contig_107563 [9 total records]
009-AU-01.bin.1.486.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	009-AU-01.bin.1.486_contig_108238 [29 total records]
017-IL-02.bin.1.532.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	017-IL-02.bin.1.532_contig_121320 [9 total records]
096-US2-26.bin.1.686.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	096-US2-26.bin.1.686_contig_27306 [9 total records]
094-US2-01.bin.3.661.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	094-US2-01.bin.3.661_contig_110772 [12 total records]
026-AT-03.bin.1.113.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	026-AT-03.bin.1.113_contig_10031 [4 total records]
018-CH-08.bin.1.286.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	018-CH-08.bin.1.286_contig_116616 [15 total records]
090-US1-124.bin.2.425.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	090-US1-124.bin.2.425_contig_103311 [31 total records]
059-AT-02.bin.1.337.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	059-AT-02.bin.1.337_contig_948 [1 total record]
004-NL-18.bin.c.1.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	004-NL-18.bin.c.1_contig_22724 [1 total record]
017-IL-02.bin.1.292.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	017-IL-02.bin.1.292_contig_100328 [20 total records]
087-SA-04.bin.1.251.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	087-SA-04.bin.1.251_contig_12862 [4 total records]
027-AU-18.bin.1.167.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	027-AU-18.bin.1.167_contig_10609 [34 total records]
062-AU-26.bin.1.186.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	062-AU-26.bin.1.186_contig_104828 [24 total records]
095-US2-13.bin.1.338.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	095-US2-13.bin.1.338_contig_139691 [13 total records]
091-US1-126.bin.1.214.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	091-US1-126.bin.1.214_contig_100007 [4 total records]
096-US2-26.bin.1.417.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	096-US2-26.bin.1.417_contig_11455 [5 total records]
093-US1-47.bin.1.245.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	093-US1-47.bin.1.245_contig_11605 [5 total records]
032-ES-07.bin.1.330.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	032-ES-07.bin.1.330_contig_100543 [8 total records]
008-AR-23.bin.1.172.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.1.172_contig_102695 [14 total records]
021-CZ-11.bin.1.671.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	021-CZ-11.bin.1.671_contig_16085 [12 total records]
002-MX-07.bin.1.658.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	002-MX-07.bin.1.658_contig_129255 [3 total records]
054-AR-04.bin.2.43.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	054-AR-04.bin.2.43_contig_13305 [6 total records]
072-HK-05.bin.1.242.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	072-HK-05.bin.1.242_contig_10841 [3 total records]
077-MX-09.bin.1.133.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.133_contig_147554 [5 total records]
042-US1-105.bin.2.414.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	042-US1-105.bin.2.414_contig_102164 [39 total records]
091-US1-126.bin.1.890.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	091-US1-126.bin.1.890_contig_10048 [10 total records]
011-CY-01.bin.1.207.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	011-CY-01.bin.1.207_contig_1257 [2 total records]
023-IN-14.bin.1.103.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	023-IN-14.bin.1.103_contig_101513 [12 total records]
027-AU-18.bin.1.273.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	027-AU-18.bin.1.273_contig_12261 [20 total records]
008-AR-23.bin.1.107.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	008-AR-23.bin.1.107_contig_2656 [1 total record]
090-US1-124.bin.2.327.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	090-US1-124.bin.2.327_contig_100549 [33 total records]
032-ES-07.bin.1.414.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	032-ES-07.bin.1.414_contig_100239 [22 total records]
077-MX-09.bin.1.99.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.99_contig_13085 [9 total records]
089-SG-01.bin.1.64.fa	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	089-SG-01.bin.1.64_contig_11617 [8 total records]
019-HK-04.bin.1.519.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	019-HK-04.bin.1.519_contig_100164 [15 total records]
031-CZ-17.bin.1.105.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	031-CZ-17.bin.1.105_contig_1135 [5 total records]
087-SA-04.bin.c.32.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	087-SA-04.bin.c.32_contig_43015 [1 total record]
054-AR-04.bin.1.91.fa	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	054-AR-04.bin.1.91_contig_482 [1 total record]
013-IT-11.bin.1.276.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	013-IT-11.bin.1.276_contig_101018 [3 total records]
045-US1-87.bin.1.235.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	045-US1-87.bin.1.235_contig_2652 [6 total records]
060-AU-05.bin.c.21.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	060-AU-05.bin.c.21_contig_3309 [1 total record]
097-US2-29.bin.3.695.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	097-US2-29.bin.3.695_contig_1596 [2 total records]
035-MX-06.bin.1.153.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	035-MX-06.bin.1.153_contig_79899 [1 total record]
096-US2-26.bin.1.32.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	096-US2-26.bin.1.32_contig_14038 [10 total records]
059-AT-02.bin.1.303.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	059-AT-02.bin.1.303_contig_11253 [50 total records]
021-CZ-11.bin.1.328.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	021-CZ-11.bin.1.328_contig_114019 [22 total records]
098-UY-13.bin.1.74.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	098-UY-13.bin.1.74_contig_136591 [4 total records]
038-SE-10.bin.1.233.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	038-SE-10.bin.1.233_contig_144674 [11 total records]
011-CY-01.bin.2.251.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	011-CY-01.bin.2.251_contig_11070 [13 total records]
077-MX-09.bin.2.239.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.2.239_contig_102116 [26 total records]
016-PL-06.bin.1.107.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	016-PL-06.bin.1.107_contig_48614 [2 total records]
054-AR-04.bin.c.12.fa	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	054-AR-04.bin.c.12_contig_1814 [1 total record]
011-CY-01.bin.1.247.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	011-CY-01.bin.1.247_contig_10612 [10 total records]
058-AR-20.bin.1.69.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	058-AR-20.bin.1.69_contig_18993 [15 total records]
028-AU-34.bin.2.473.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	028-AU-34.bin.2.473_contig_104218 [14 total records]
077-MX-09.bin.1.155.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.155_contig_121668 [9 total records]
078-MX-10.bin.1.615.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	078-MX-10.bin.1.615_contig_1609 [16 total records]
026-AT-03.bin.2.121.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	026-AT-03.bin.2.121_contig_107131 [43 total records]
090-US1-124.bin.2.14.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	090-US1-124.bin.2.14_contig_102842 [17 total records]
059-AT-02.bin.2.89.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	059-AT-02.bin.2.89_contig_16223 [5 total records]
091-US1-126.bin.1.480.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	091-US1-126.bin.1.480_contig_126706 [7 total records]
090-US1-124.bin.1.195.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	090-US1-124.bin.1.195_contig_69806 [2 total records]
092-US1-44.bin.1.396.fa	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	092-US1-44.bin.1.396_contig_10831 [2 total records]
