genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	Database	derep	HQ	file_name
090-US1-124.bin.1.412	contig_12939	1	738141	772531	FALSE	Uncharacterised				090-US1-124.bin.1.412_contig_12939	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	090-US1-124.bin.1.412_contig_12939.region001
090-US1-124.bin.1.412	contig_12939	2	977929	1023524	FALSE	Uncharacterised				090-US1-124.bin.1.412_contig_12939	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	090-US1-124.bin.1.412_contig_12939.region002
045-US1-87.bin.1.236	contig_14024	1	1173281	1192755	FALSE	Uncharacterised				045-US1-87.bin.1.236_contig_14024	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.236_contig_14024.region001
045-US1-87.bin.1.199	contig_143367	1	7169	26764	TRUE	cellulose-type-1				045-US1-87.bin.1.199_contig_143367	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.199_contig_143367.region001
045-US1-87.bin.1.199	contig_36677	1	94697	121138	FALSE	cellulose-type-1				045-US1-87.bin.1.199_contig_36677	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.199_contig_36677.region001
045-US1-87.bin.1.199	contig_36677	1	94697	121138	FALSE	cellulose-acetylated				045-US1-87.bin.1.199_contig_36677	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.199_contig_36677.region001
074-IN-03.bin.1.268	contig_2164	1	232965	277582	FALSE	Uncharacterised				contig_2164	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium meiothermophilum	MiDAS Global	TRUE	FALSE	074-IN-03.bin.1.268_contig_2164.region001
013-IT-11.bin.2.410	contig_226014	1	16365	61035	TRUE	Uncharacterised				contig_226014	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	013-IT-11.bin.2.410_contig_226014.region001
020-NO1-03.bin.1.18	contig_132658	1	332306	373754	FALSE	Uncharacterised				020-NO1-03.bin.1.18_contig_132658	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	020-NO1-03.bin.1.18_contig_132658.region001
020-NO1-03.bin.1.18	contig_72499	1	1396248	1425498	TRUE	Uncharacterised				020-NO1-03.bin.1.18_contig_72499	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	020-NO1-03.bin.1.18_contig_72499.region001
073-IL-01.bin.1.746	contig_39169	1	216848	248779	FALSE	Uncharacterised				073-IL-01.bin.1.746_contig_39169	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	073-IL-01.bin.1.746_contig_39169.region001
073-IL-01.bin.1.746	contig_59973	1	513113	553895	FALSE	Uncharacterised				073-IL-01.bin.1.746_contig_59973	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	073-IL-01.bin.1.746_contig_59973.region001
071-HK-01.bin.1.431	contig_47345	1	0	48128	TRUE	Uncharacterised				071-HK-01.bin.1.431_contig_47345	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	071-HK-01.bin.1.431_contig_47345.region001
071-HK-01.bin.1.431	contig_69730	1	0	52346	TRUE	Uncharacterised				071-HK-01.bin.1.431_contig_69730	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	071-HK-01.bin.1.431_contig_69730.region001
018-CH-08.bin.1.195	contig_7942	1	49241	86403	FALSE	Uncharacterised				018-CH-08.bin.1.195_contig_7942	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	018-CH-08.bin.1.195_contig_7942.region001
072-HK-05.bin.1.88	contig_20448	1	699218	725373	FALSE	Uncharacterised				072-HK-05.bin.1.88_contig_20448	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.88_contig_20448.region001
035-MX-06.bin.1.375	contig_1854	1	1006446	1058331	FALSE	Uncharacterised				035-MX-06.bin.1.375_contig_1854	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	035-MX-06.bin.1.375_contig_1854.region001
035-MX-06.bin.1.375	contig_1854	2	2295939	2324917	FALSE	Uncharacterised				035-MX-06.bin.1.375_contig_1854	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	035-MX-06.bin.1.375_contig_1854.region002
035-MX-06.bin.1.375	contig_1854	3	2678305	2728213	FALSE	Uncharacterised				035-MX-06.bin.1.375_contig_1854	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	035-MX-06.bin.1.375_contig_1854.region003
077-MX-09.bin.3.5	contig_95915	1	47554	56281	TRUE	cellulose-like				contig_95915	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Acidovorax	""	MiDAS Global	TRUE	FALSE	077-MX-09.bin.3.5_contig_95915.region001
098-UY-13.bin.1.608	contig_77294	1	504054	563695	FALSE	Uncharacterised				098-UY-13.bin.1.608_contig_77294	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	098-UY-13.bin.1.608_contig_77294.region001
009-AU-01.bin.4.1058	contig_150526	1	9177	44634	TRUE	Uncharacterised				contig_150526	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	009-AU-01.bin.4.1058_contig_150526.region001
009-AU-01.bin.4.1058	contig_2837	1	123672	147145	TRUE	Uncharacterised				contig_2837	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	009-AU-01.bin.4.1058_contig_2837.region001
025-FI-01.bin.2.470	contig_131758	1	165128	224752	FALSE	Uncharacterised				contig_131758	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	025-FI-01.bin.2.470_contig_131758.region001
076-IN-18.bin.1.827	contig_44252	1	229720	298145	FALSE	Uncharacterised				076-IN-18.bin.1.827_contig_44252	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	076-IN-18.bin.1.827_contig_44252.region001
020-NO1-03.bin.1.474	contig_5959	1	2088419	2116267	FALSE	Uncharacterised				020-NO1-03.bin.1.474_contig_5959	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	020-NO1-03.bin.1.474_contig_5959.region001
020-NO1-03.bin.1.474	contig_5959	2	2150922	2187028	FALSE	Uncharacterised				020-NO1-03.bin.1.474_contig_5959	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	020-NO1-03.bin.1.474_contig_5959.region002
002-MX-07.bin.1.436	contig_12100	1	172077	245807	FALSE	zooglan				002-MX-07.bin.1.436_contig_12100	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	""	MiDAS Global	TRUE	TRUE	002-MX-07.bin.1.436_contig_12100.region001
017-IL-02.bin.1.271	contig_13708	1	412190	467330	FALSE	Uncharacterised				017-IL-02.bin.1.271_contig_13708	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	""	MiDAS Global	TRUE	TRUE	017-IL-02.bin.1.271_contig_13708.region001
048-UY-15.bin.c.15	contig_15942	1	1011087	1036248	FALSE	Uncharacterised				048-UY-15.bin.c.15_contig_15942	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	048-UY-15.bin.c.15_contig_15942.region001
048-UY-15.bin.c.15	contig_15942	2	1862307	1875299	FALSE	pel-like				048-UY-15.bin.c.15_contig_15942	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	048-UY-15.bin.c.15_contig_15942.region002
048-UY-15.bin.c.15	contig_15942	3	2760681	2779454	FALSE	Uncharacterised				048-UY-15.bin.c.15_contig_15942	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	048-UY-15.bin.c.15_contig_15942.region003
048-UY-15.bin.c.15	contig_15942	4	2950760	2971258	FALSE	Uncharacterised				048-UY-15.bin.c.15_contig_15942	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	048-UY-15.bin.c.15_contig_15942.region004
027-AU-18.bin.1.253	contig_126	1	1266853	1297337	FALSE	Uncharacterised				027-AU-18.bin.1.253_contig_126	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	027-AU-18.bin.1.253_contig_126.region001
003-CA-05.bin.1.196	contig_814	1	1053457	1123364	TRUE	Uncharacterised				003-CA-05.bin.1.196_contig_814	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	003-CA-05.bin.1.196_contig_814.region001
041-UK2-07.bin.3.203	contig_116732	1	45686	79252	FALSE	Uncharacterised				contig_116732	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	041-UK2-07.bin.3.203_contig_116732.region001
015-DE-14.bin.2.224	contig_62051	1	382895	430783	FALSE	Uncharacterised				015-DE-14.bin.2.224_contig_62051	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp022709825	MiDAS Global	TRUE	TRUE	015-DE-14.bin.2.224_contig_62051.region001
037-NO2-03.bin.3.252	contig_101212	1	7287	64421	TRUE	Uncharacterised				contig_101212	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	037-NO2-03.bin.3.252_contig_101212.region001
088-SA-05.bin.1.366	contig_18979	1	336599	393739	FALSE	Uncharacterised				088-SA-05.bin.1.366_contig_18979	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp019105125	MiDAS Global	TRUE	TRUE	088-SA-05.bin.1.366_contig_18979.region001
067-CH-23.bin.2.264	contig_121793	1	0	46698	TRUE	Uncharacterised				contig_121793	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	067-CH-23.bin.2.264_contig_121793.region001
041-UK2-07.bin.2.96	contig_169530	1	81328	110314	TRUE	Uncharacterised				contig_169530	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	041-UK2-07.bin.2.96_contig_169530.region001
086-SA-02.bin.1.229	contig_3944	1	98676	127447	FALSE	Uncharacterised				086-SA-02.bin.1.229_contig_3944	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	086-SA-02.bin.1.229_contig_3944.region001
086-SA-02.bin.1.229	contig_3944	2	177819	200897	FALSE	Uncharacterised				086-SA-02.bin.1.229_contig_3944	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	086-SA-02.bin.1.229_contig_3944.region002
099-UY-16.bin.1.227	contig_239	1	313090	335559	FALSE	pel				099-UY-16.bin.1.227_contig_239	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016864195	MiDAS Global	TRUE	TRUE	099-UY-16.bin.1.227_contig_239.region001
058-AR-20.bin.1.49	contig_12909	1	2594398	2611775	FALSE	Uncharacterised				058-AR-20.bin.1.49_contig_12909	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp001006785	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.49_contig_12909.region001
058-AR-20.bin.1.49	contig_12909	2	2631763	2676505	FALSE	Uncharacterised				058-AR-20.bin.1.49_contig_12909	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp001006785	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.49_contig_12909.region002
058-AR-20.bin.1.49	contig_12909	3	3368272	3380243	FALSE	curdlan-like				058-AR-20.bin.1.49_contig_12909	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp001006785	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.49_contig_12909.region003
058-AR-20.bin.1.49	contig_12909	4	3395716	3429543	FALSE	Uncharacterised				058-AR-20.bin.1.49_contig_12909	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	Hyphomicrobium_B sp001006785	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.49_contig_12909.region004
092-US1-44.bin.2.106	contig_44676	1	40739	69877	FALSE	Uncharacterised				contig_44676	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	092-US1-44.bin.2.106_contig_44676.region001
034-IT-09.bin.1.121	contig_3593	1	61215	103480	FALSE	zooglan				034-IT-09.bin.1.121_contig_3593	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	034-IT-09.bin.1.121_contig_3593.region001
034-IT-09.bin.1.121	contig_3594	1	30480	71126	FALSE	Uncharacterised				034-IT-09.bin.1.121_contig_3594	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	034-IT-09.bin.1.121_contig_3594.region001
016-PL-06.bin.2.205	contig_223485	1	20966	79977	FALSE	Uncharacterised				contig_223485	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	016-PL-06.bin.2.205_contig_223485.region001
016-PL-06.bin.2.205	contig_91916	1	132602	162815	TRUE	Uncharacterised				contig_91916	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	016-PL-06.bin.2.205_contig_91916.region001
099-UY-16.bin.1.207	contig_21295	1	131238	207829	FALSE	Uncharacterised				099-UY-16.bin.1.207_contig_21295	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	099-UY-16.bin.1.207_contig_21295.region001
038-SE-10.bin.1.385	contig_49115	1	236674	293407	FALSE	Uncharacterised				038-SE-10.bin.1.385_contig_49115	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.385_contig_49115.region001
013-IT-11.bin.1.19	contig_57718	1	87341	103454	FALSE	Uncharacterised				013-IT-11.bin.1.19_contig_57718	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.19_contig_57718.region001
013-IT-11.bin.1.19	contig_57718	2	508250	580757	TRUE	Uncharacterised				013-IT-11.bin.1.19_contig_57718	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.19_contig_57718.region002
097-US2-29.bin.1.427	contig_2717	1	821443	868547	FALSE	Uncharacterised				097-US2-29.bin.1.427_contig_2717	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	097-US2-29.bin.1.427_contig_2717.region001
095-US2-13.bin.2.450	contig_31835	1	114054	157566	FALSE	Uncharacterised				contig_31835	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	095-US2-13.bin.2.450_contig_31835.region001
095-US2-13.bin.2.450	contig_54802	1	313802	345289	FALSE	Uncharacterised				contig_54802	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	095-US2-13.bin.2.450_contig_54802.region001
009-AU-01.bin.1.62	contig_116409	1	150903	221950	FALSE	Uncharacterised				009-AU-01.bin.1.62_contig_116409	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	009-AU-01.bin.1.62_contig_116409.region001
011-CY-01.bin.2.220	contig_13457	1	387013	434496	FALSE	Uncharacterised				contig_13457	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	011-CY-01.bin.2.220_contig_13457.region001
011-CY-01.bin.2.220	contig_13457	2	527725	550563	FALSE	Uncharacterised				contig_13457	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	011-CY-01.bin.2.220_contig_13457.region002
011-CY-01.bin.2.220	contig_20263	1	534699	552550	FALSE	Uncharacterised				contig_20263	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	011-CY-01.bin.2.220_contig_20263.region001
011-CY-01.bin.2.220	contig_58354	1	46352	76991	FALSE	Uncharacterised				contig_58354	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	FALSE	011-CY-01.bin.2.220_contig_58354.region001
060-AU-05.bin.1.561	contig_80	1	298467	320473	FALSE	Uncharacterised				060-AU-05.bin.1.561_contig_80	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	060-AU-05.bin.1.561_contig_80.region001
008-AR-23.bin.1.615	contig_18544	1	42500	84003	FALSE	Uncharacterised				008-AR-23.bin.1.615_contig_18544	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	Sulfuritalea sp017302275	MiDAS Global	TRUE	TRUE	008-AR-23.bin.1.615_contig_18544.region001
045-US1-87.bin.1.84	contig_64357	1	123941	176007	FALSE	Uncharacterised				045-US1-87.bin.1.84_contig_64357	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.84_contig_64357.region001
045-US1-87.bin.1.84	contig_64357	2	457887	512717	FALSE	Uncharacterised				045-US1-87.bin.1.84_contig_64357	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.84_contig_64357.region002
015-DE-14.bin.1.61	contig_47899	1	305748	349301	FALSE	Uncharacterised				015-DE-14.bin.1.61_contig_47899	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	015-DE-14.bin.1.61_contig_47899.region001
015-DE-14.bin.1.61	contig_47899	2	493257	532893	FALSE	Uncharacterised				015-DE-14.bin.1.61_contig_47899	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	015-DE-14.bin.1.61_contig_47899.region002
015-DE-14.bin.1.61	contig_9579	1	121736	181136	FALSE	Uncharacterised				015-DE-14.bin.1.61_contig_9579	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	015-DE-14.bin.1.61_contig_9579.region001
015-DE-14.bin.1.61	contig_9579	2	1141073	1172774	FALSE	Uncharacterised				015-DE-14.bin.1.61_contig_9579	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	015-DE-14.bin.1.61_contig_9579.region002
039-SE-29.bin.c.1	contig_736	1	779533	864510	FALSE	Uncharacterised				039-SE-29.bin.c.1_contig_736	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp016714905	MiDAS Global	TRUE	TRUE	039-SE-29.bin.c.1_contig_736.region001
051-IN-23.bin.1.28	contig_6364	1	1141148	1161738	FALSE	Uncharacterised				051-IN-23.bin.1.28_contig_6364	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.1.28_contig_6364.region001
051-IN-23.bin.1.28	contig_6364	2	1337941	1356691	FALSE	Uncharacterised				051-IN-23.bin.1.28_contig_6364	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.1.28_contig_6364.region002
051-IN-23.bin.1.28	contig_6364	3	2258875	2271875	FALSE	pel-like				051-IN-23.bin.1.28_contig_6364	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.1.28_contig_6364.region003
051-IN-23.bin.1.28	contig_6364	4	3146214	3171475	FALSE	Uncharacterised				051-IN-23.bin.1.28_contig_6364	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.1.28_contig_6364.region004
