# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	fructansucrase	generic-cellulose	pel-like	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingans	sphingomonadales_eps	type-1-cellulose	hybrid	description
GCF_026157105.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NZ_JANPVQ010000001.1 Sphingomicrobium marinum strain JCM 18554 NODE_1_length_2236019_cov_365.769784, whole genome shotgun sequence [2 total records]
GCF_013374115.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_AP022673.1 Sphingomonas sp. HMP9 chromosome, complete genome [2 total records]
GCF_947497915.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CANMIJ010000001.1 Uncultured Erythrobacter sp. isolate 4-65.fasta NODE_1, whole genome shotgun sequence [2 total records]
GCF_014117445.1_genomic.fna	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP059851.1 Sandaracinobacteroides saxicola strain M6 chromosome, complete genome [1 total record]
GCF_022662305.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	NZ_JAKNQH010000001.1 Sphingomonas sp. BAUL-RG-20F-R05-02 1, whole genome shotgun sequence [64 total records]
GCF_035686825.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_DASRYZ010000001.1 MAG: Sphingopyxis sp. isolate SMAG_U13687 k141_7029, whole genome shotgun sequence [7 total records]
GCF_001720465.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_CP017113.1 Porphyrobacter sp. LM 6 chromosome, complete genome [1 total record]
GCF_900128895.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_FSQW01000002.1 Parasphingorhabdus marina DSM 22363, whole genome shotgun sequence [2 total records]
GCF_023008165.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAKQZA010000010.1 Kordiimonas laminariae strain 5E331 scaffold_10_length=118553, whole genome shotgun sequence [17 total records]
GCF_008274695.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	NZ_VTOU01000001.1 Sphingomonas montanisoli strain ZX XEX_1, whole genome shotgun sequence [15 total records]
GCF_029167165.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_JARFNJ010000001.1 Sphingomonas pollutisoli strain H39-1-10 spades_K_21_77_1, whole genome shotgun sequence [49 total records]
GCF_014196595.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JACIEA010000001.1 Sphingorhabdus rigui strain DSM 29050 Ga0373249_01, whole genome shotgun sequence [8 total records]
GCF_003933235.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_RWJI01000001.1 Sphingorhabdus wooponensis strain 03SU3-P J_1, whole genome shotgun sequence [8 total records]
GCF_000802225.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JTDI01000001.1 Novosphingobium malaysiense strain MUSC 273 Contig1, whole genome shotgun sequence [20 total records]
GCF_013378075.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_CP051131.1 Parasphingopyxis algicola strain JCM 31719 chromosome, complete genome [1 total record]
GCF_016025255.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP065592.1 Sphingosinicella flava strain UDD2 chromosome [1 total record]
GCF_003367235.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	NZ_QRGP01000001.1 Sphingorhabdus pulchriflava strain GY_G G_1, whole genome shotgun sequence [6 total records]
GCF_007004095.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_VHJK01000001.1 Erythrobacter insulae strain JBTF-M21 contig1, whole genome shotgun sequence [2 total records]
GCA_000016765.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	CP000699.1 Sphingomonas wittichii RW1, complete genome [3 total records]
GCF_020524765.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAIVLR010000001.1 Qipengyuania gaetbuli strain DP7N0-1 DP7N0-1_ctg001, whole genome shotgun sequence [4 total records]
GCF_003583725.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_QXTF01000001.1 Sphingomonas edaphi strain DAC4 contig1, whole genome shotgun sequence [5 total records]
GCF_001028705.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP011770.1 Croceicoccus naphthovorans strain PQ-2 chromosome, complete genome [3 total records]
GCF_007998985.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP041659.1 Sphingomonas xanthus strain AE3 chromosome, complete genome [1 total record]
GCF_000281715.2_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_CP124576.1 Sphingobium sp. AP49 chromosome, complete genome [1 total record]
GCF_003385775.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	NZ_QRDP01000004.1 Parasphingopyxis lamellibrachiae strain DSM 26725 Ga0244568_101, whole genome shotgun sequence [12 total records]
GCF_002855555.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_PKRT01000001.1 Novosphingobium sp. TH158 NODE_1_length_2639986_cov_602.414441, whole genome shotgun sequence [3 total records]
GCF_004965515.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_SSHH01000001.1 Alteraurantiacibacter aquimixticola strain SSKS-13 contig1, whole genome shotgun sequence [5 total records]
GCA_021732525.1_genomic.fna	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	JAKFUU010000012.1 MAG: Sphingomonadaceae bacterium isolate D1_Bin_41 D1_0000017, whole genome shotgun sequence [68 total records]
GCA_947492235.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANLLZ010000001.1 uncultured Altererythrobacter sp. isolate 49.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [2 total records]
GCA_000333335.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	BACX01000883.1 Sphingomonas-like bacterium B12 DNA, contig: IB012.C884, whole genome shotgun sequence [742 total records]
GCA_025056155.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	JANWWL010000009.1 MAG: Sphingomonadaceae bacterium isolate SKYG20 k141_101257, whole genome shotgun sequence [9 total records]
GCA_035543295.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	DASZZS010000001.1 MAG TPA_asm: Novosphingobium sp. isolate SMAG_U6242 k141_78980, whole genome shotgun sequence [21 total records]
GCF_014230315.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	NZ_JACLAW010000010.1 Novosphingobium flavum strain NBRC 111647 NODE_10_length_179269_cov_69.110795, whole genome shotgun sequence [26 total records]
GCF_001658005.1_genomic.fna	6	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	1	0	NZ_CP015986.1 Sphingobium sp. EP60837 chromosome 1, complete sequence [4 total records]
GCA_036946325.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	JAQIJL010000001.1 MAG: Sphingomonas paucimobilis isolate bin20 tig00000164, whole genome shotgun sequence [3 total records]
GCF_002155425.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_MUYG01000002.1 Erythrobacter donghaensis strain DSM 16220 DSM16220_10_5145, whole genome shotgun sequence [11 total records]
GCF_007995055.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_VOQQ01000001.1 Sphingosinicella ginsenosidimutans strain BS-11 0BS11, whole genome shotgun sequence [2 total records]
GCA_947493195.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANLQG010000001.1 uncultured Sphingomonadaceae bacterium isolate 937-G.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [28 total records]
GCA_029202385.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	CP119314.1 MAG: Candidatus Sphingomonas phytovorans isolate MAG_3606 chromosome, complete genome [1 total record]
GCF_000241465.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JH584235.1 Sphingomonas echinoides ATCC 14820 scaffold00001, whole genome shotgun sequence [6 total records]
GCF_000282895.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	NZ_ALBQ01000001.1 Sphingomonas sp. ATCC 31555 contig000001, whole genome shotgun sequence [57 total records]
GCF_000974765.1_genomic.fna	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NZ_BBWU01000053.1 Sphingomonas changbaiensis NBRC 104936, whole genome shotgun sequence [53 total records]
GCF_004004515.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_RXOL01000001.1 Croceicoccus ponticola strain GM-16 1, whole genome shotgun sequence [16 total records]
GCF_023823125.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_CP090949.1 Erythrobacter aurantius strain C5 chromosome, complete genome [1 total record]
GCF_024758705.1_genomic.fna	6	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	NZ_CP096971.1 Sphingomonas sp. SUN019 chromosome, complete genome [1 total record]
GCF_013778325.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JACEIB010000001.1 Sphingomonas chungangi strain CGMCC 1.13654 soapdenovo_K_83_1, whole genome shotgun sequence [22 total records]
GCA_037658235.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	JBBJLN010000001.1 Kordiimonadaceae bacterium YC-2023-2 YC.2023.2_ctg0001, whole genome shotgun sequence [31 total records]
GCF_018603885.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAHGAW010000001.1 Sphingobium nicotianae strain H33 Scaffold1, whole genome shotgun sequence [24 total records]
GCF_040407565.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAPZPR010000010.1 Sphingomonas faeni strain P400S1 NODE_10_length_141180_cov_41.336810, whole genome shotgun sequence [19 total records]
GCF_002351485.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	NZ_NWMW01000001.1 Sphingomonas spermidinifaciens strain 9NM-10 contig1, whole genome shotgun sequence [5 total records]
GCF_027941955.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_CP115960.1 Sphingomonas sp. 7/4-4 chromosome, complete genome [1 total record]
GCF_022832375.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	NZ_JALHLG010000001.1 Novosphingobium beihaiensis strain B2638 contig1, whole genome shotgun sequence [90 total records]
GCF_038594725.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JBCFZR010000001.1 Citromicrobium bathyomarinum strain JL1455 contig1, whole genome shotgun sequence [4 total records]
GCF_014334115.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP060494.1 Sphingosinithalassobacter sp. CS137 chromosome, complete genome [1 total record]
GCA_003724185.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	RHGM01000005.1 MAG: Porphyrobacter sp. IPPAS B-1204 Mongol_c18, whole genome shotgun sequence [9 total records]
GCF_019803445.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP081844.1 Caenibius sp. WL chromosome, complete genome [2 total records]
GCF_001591005.1_genomic.fna	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	NZ_BCTY01000001.1 Sphingomonas sanguinis NBRC 13937, whole genome shotgun sequence [122 total records]
GCF_009363635.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_CP045392.1 Erythrobacter sp. THAF29 chromosome, complete genome [1 total record]
GCF_001886695.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	NZ_CP018097.1 Aurantiacibacter gangjinensis strain JCM 15420 chromosome I, complete sequence [2 total records]
GCF_020171365.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAIUZO010000001.1 Qipengyuania gaetbuli strain DP3N0-4 DP3N0-4_ctg01, whole genome shotgun sequence [2 total records]
GCF_009828065.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	NZ_WTYK01000010.1 Croceibacterium soli strain MCCC 1K02066 NODE_10_length_79083, whole genome shotgun sequence [15 total records]
GCF_021502585.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAKFGM010000001.1 Sphingomonas cremea strain G124 1, whole genome shotgun sequence [8 total records]
GCF_900188185.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_FZPA01000037.1 Sphingopyxis indica strain DS15, whole genome shotgun sequence [37 total records]
GCF_958304185.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_OY284433.1 MAG: uncultured Erythrobacter sp. chromosome 1 [5 total records]
GCF_030271515.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	NZ_JASCXI010000001.1 Erythrobacter oryzae strain COR-2 COR-2.00001, whole genome shotgun sequence [7 total records]
GCA_947492905.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	CANLOL010000001.1 uncultured Sphingorhabdus sp. isolate 902.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [2 total records]
GCF_014641735.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_BMIH01000001.1 Sphingomonas metalli strain CGMCC 1.15330 sequence01, whole genome shotgun sequence [16 total records]
GCF_013911755.1_genomic.fna	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	NZ_JACESP010000001.1 MAG: Sphingosinicella sp. isolate MCMED-G19 Sphingosinicella-MCMED-G19-C1, whole genome shotgun sequence [48 total records]
GCF_900111125.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	NZ_FOGE01000088.1 Sphingobium sp. YR768, whole genome shotgun sequence [88 total records]
GCF_002091475.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	NZ_BCTR01000001.1 Sphingomonas azotifigens NBRC 15497, whole genome shotgun sequence [140 total records]
GCF_001421965.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	NZ_LMLP01000001.1 Sphingomonas sp. Leaf67 contig_1, whole genome shotgun sequence [25 total records]
GCF_000803645.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	NZ_CP009122.1 Sphingopyxis fribergensis strain Kp5.2 chromosome, complete genome [2 total records]
GCF_000447205.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_AUWY01000001.1 Sphingobium ummariense RL-3 contig001, whole genome shotgun sequence [130 total records]
GCF_001721295.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_MDDS01000003.1 Sphingomonas turrisvirgatae strain MCT13 MCT13_NODE_10_length_149363_cov_33.7359_ID_685, whole genome shotgun sequence [70 total records]
GCF_039543105.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_BAABJC010000001.1 Sphingomonas daechungensis strain JCM 17887 sequence1, whole genome shotgun sequence [1 total record]
GCF_009739515.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP046535.1 Sphingomonas profundi strain LMO-1 chromosome, complete genome [1 total record]
GCF_040217515.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAVJPT010000012.1 MAG: Erythrobacter sp. isolate E1-EBD-20 k141_10518, whole genome shotgun sequence [15 total records]
GCF_022601895.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_JAKVIO010000074.1 Sphingomonas sp. LaA6.9 map unlocalized plasmid unnamed NODE_136_length_7039_cov_386.100833, whole genome shotgun sequence [95 total records]
GCF_037095755.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JBAWKJ010000001.1 Sphingopyxis sp. CCNWLW2 scaffold1, whole genome shotgun sequence [5 total records]
GCF_024398035.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_CP073748.1 Kordiimonas sp. SCSIO 12603 chromosome, complete genome [1 total record]
GCF_900177715.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_FXWG01000005.1 Altererythrobacter xiamenensis strain CGMCC 1.12494, whole genome shotgun sequence [5 total records]
GCF_019711375.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_CP081295.1 Qipengyuania aurantiaca strain 1NDH13 chromosome [1 total record]
GCF_000331225.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_ANFY01000002.1 Sandarakinorhabdus sp. AAP62 Contig6, whole genome shotgun sequence [21 total records]
GCF_020539485.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JACDXU010000001.1 Altererythrobacter sp. CC-YST694 contig01, whole genome shotgun sequence [12 total records]
GCF_003958635.1_genomic.fna	4	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	NZ_RSEK01000010.1 Altericroceibacterium xinjiangense strain CCTCC AB 207166 NODE_10_length_89715_cov_932.012182, whole genome shotgun sequence [59 total records]
GCF_003584125.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_QXFL01000001.1 Aurantiacibacter zhengii strain V18 V18_1, whole genome shotgun sequence [28 total records]
GCF_963675455.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NZ_OY776217.1 MAG: Emcibacter sp. isolate 94883966-76d7-4443-8d17-73b9fd1f6f6b chromosome 1, complete sequence [1 total record]
GCF_030066995.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JASJAP010000001.1 MAG: Erythrobacter sp. isolate MO_005.B18 MO_005.c_1, whole genome shotgun sequence [9 total records]
GCF_002277025.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_NIWD01000008.1 Sphingopyxis sp. GW247-27LB scaffold1.1, whole genome shotgun sequence [18 total records]
GCF_002952215.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP022600.1 Porphyrobacter sp. HT-58-2 chromosome, complete genome [1 total record]
GCF_004005865.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_SACN01000001.1 Sphingomonas crocodyli strain CCP-7 NODE_1_length_3041622_cov_67, whole genome shotgun sequence [8 total records]
GCF_036946305.1_genomic.fna	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	NZ_JAQIJJ010000001.1 MAG: Sphingomonas adhaesiva isolate bin18 tig00000178, whole genome shotgun sequence [13 total records]
GCF_009827455.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_WTYZ01000001.1 Pontixanthobacter aestiaquae strain KCTC 42006 NODE_1_length_2859684_, whole genome shotgun sequence [2 total records]
GCF_004341375.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_SLXO01000001.1 Rhodothalassium salexigens DSM 2132 Ga0310481_101, whole genome shotgun sequence [23 total records]
GCF_017309955.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_CP021247.1 Novosphingobium sp. KA1 chromosome 1, complete sequence [3 total records]
GCF_018398395.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_JAHCBF010000010.1 Croceicoccus gelatinilyticus strain 1NDH52 NODE_10_length_68790_cov_169.980033, whole genome shotgun sequence [43 total records]
GCF_003355455.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP031357.1 Erythrobacter aureus strain YH-07 chromosome, complete genome [2 total records]
GCF_004216825.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_SGXR01000003.1 Sphingomonas sp. BK036 Ga0307663_101, whole genome shotgun sequence [11 total records]
GCF_009909235.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAAAPO010000001.1 Novosphingobium ovatum strain FSY-8 contig00001, whole genome shotgun sequence [11 total records]
GCF_039615155.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JBDGHY010000001.1 Sphingomonas sp. T9W2 T9W2_Genome_contig_1, whole genome shotgun sequence [32 total records]
GCF_021043365.1_genomic.fna	6	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	0	NZ_JAJNDU010000010.1 Sphingomonas sp. IC-11 NODE_10_length_1212_cov_50.847926, whole genome shotgun sequence [10 total records]
GCF_001281485.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP012669.1 Altererythrobacter epoxidivorans strain CGMCC 1.7731 chromosome, complete genome [1 total record]
GCF_014197135.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JACIFA010000001.1 Sphingomonas zeae strain DSM 100049 Ga0373351_01, whole genome shotgun sequence [44 total records]
GCA_947488755.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	CANLAD010000001.1 uncultured Erythrobacter sp. isolate 3-258-J.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [2 total records]
GCF_004005485.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_RZUL01000010.1 Sphingobium algorifonticola strain TLA-22 NODE_10_length_47719_cov_88, whole genome shotgun sequence [33 total records]
GCF_947492365.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CANLMB010000001.1 Uncultured Erythrobacter sp. isolate 572.fasta NODE_1, whole genome shotgun sequence [2 total records]
GCF_001305965.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JXQC01000003.1 Erythrobacter sp. SG61-1L scaffold_1, whole genome shotgun sequence [3 total records]
GCF_022024275.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP091804.1 Sphingopyxis sp. BSN-002 chromosome [1 total record]
GCA_037384205.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	JARROF010000001.1 MAG: Novosphingobium sp. isolate Spart_143_MAG scaffold_1, whole genome shotgun sequence [301 total records]
GCF_004122115.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_SBKP01000010.1 Sphingobium fluviale strain CHR27 NODE_10_length_115879_cov_116, whole genome shotgun sequence [42 total records]
GCF_001314325.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP009429.1 Sphingopyxis macrogoltabida strain 203 chromosome, complete genome [3 total records]
GCA_947488325.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANKYZ010000001.1 uncultured Erythrobacter sp. isolate 3-320-G.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [12 total records]
GCF_039536725.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_BAAAZD010000001.1 Sphingomonas humi strain JCM 16603 sequence1, whole genome shotgun sequence [3 total records]
GCF_019711495.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAIGNM010000001.1 Qipengyuania xiamenensis strain 1XM1-15A NODE_1_length_1636717_cov_218.883429, whole genome shotgun sequence [5 total records]
GCF_002149965.1_genomic.fna	7	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	1	0	NZ_MSQB01000001.1 Novosphingobium panipatense strain P5:ABC scaffold1, whole genome shotgun sequence [80 total records]
GCF_011300455.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_CP049869.1 Sphingomonas piscis strain HDW15B chromosome, complete genome [1 total record]
GCF_030406725.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP129107.1 Alteriqipengyuania flavescens isolate SCSIO 75105 chromosome, complete genome [1 total record]
GCF_037996805.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JBBNAX010000001.1 Erythrobacter alti strain NBRC 111903 contig_01, whole genome shotgun sequence [10 total records]
GCF_025371035.1_genomic.fna	4	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	NZ_JANZXB010000001.1 Sphingomonas sp. LC-1 Scaffold1, whole genome shotgun sequence [47 total records]
GCF_001468465.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NZ_LNSA01000001.1 Sphingopyxis sp. H115 H115_contig000001, whole genome shotgun sequence [61 total records]
GCF_014193845.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_JACHZX010000001.1 Sphingomonas sp. BK345 Ga0365278_01, whole genome shotgun sequence [20 total records]
GCF_009768975.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	NZ_CP035733.1 Sphingorhabdus lacus strain IMCC1753 chromosome [1 total record]
GCF_000375545.1_genomic.fna	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NZ_AQXF01000001.1 Kordiimonas gwangyangensis DSM 19435 = JCM 12864 strain DSM 19435 B150DRAFT_scaffold_0.1_C, whole genome shotgun sequence [13 total records]
GCF_004135605.1_genomic.fna	5	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	1	0	NZ_SDPT01000001.1 Sphingomonas desiccabilis strain CP1D NODE_1_length_1757769_cov_65.773517, whole genome shotgun sequence [5 total records]
