HumGut_name	HumGut_tax_id	cluster975	cluster95	gtdbtk_tax_id	gtdbtk_organism_name	gtdbtk_taxonomy	ncbi_tax_id	ncbi_organism_name	ncbi_rank	prevalence_score	metagenomes_present	completeness	contamination	GC	genome_size	source	genome_type	cluster975_size	cluster95_size	genome_file	ftp_download
HumGut_8829	3008829	8829	1053	4028594	s__Gemmiger sp900554145	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900554145	541003	uncultured Ruminococcaceae bacterium	species	0.8634164626485569	44	87.23	3.97	0.594	2054884	UHGG	MAG	9	10	GUT_GENOME212552.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-020/MGYG-HGUT-02059/genomes1/GUT_GENOME212552.gff.gz
HumGut_8830	3008830	8830	153	4027106	s__Acetatifactor sp003447295	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	1898203	Lachnospiraceae bacterium	species	0.8634074170911149	656	91.75	1.28	0.4668	2991453	UHGG	MAG	2	160	GUT_GENOME018758.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-042/MGYG-HGUT-04250/genomes1/GUT_GENOME018758.gff.gz
HumGut_8831	3008831	8831	306	4019474	s__Collinsella sp003437035	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003437035	2292333	Collinsella sp. TF08-11AT	species	0.8634055594227504	781	100	0.81	0.5987	2329201	UHGG	Isolate	2	258	GUT_GENOME239738.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-022/MGYG-HGUT-02294/genomes1/GUT_GENOME239738.gff.gz
HumGut_8832	3008832	8832	160	4008103	g__KLE1615	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__	2292181	Firmicutes bacterium AF25-13AC	species	0.8634034001131862	849	53.51	0	0.42840000000000006	2238682	UHGG	MAG	1	496	GUT_GENOME067326.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00193/genomes1/GUT_GENOME067326.gff.gz
HumGut_8833	3008833	8833	160	4027568	s__KLE1615 sp900066985	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	2292181	Firmicutes bacterium AF25-13AC	species	0.8634021561969439	958	58.57	0.63	0.41609999999999997	1848607	UHGG	MAG	1	496	GUT_GENOME269883.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00193/genomes1/GUT_GENOME269883.gff.gz
HumGut_8834	3008834	8834	177	4019459	s__Collinsella aerofaciens_G	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_G	74426	Collinsella aerofaciens	species	0.8633979844368987	1081	96.95	0.81	0.602	1898877	UHGG	MAG	1	207	GUT_GENOME283076.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04356/genomes1/GUT_GENOME283076.gff.gz
HumGut_8835	3008835	8835	1054	4032361	s__Veillonella parvula	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula	479436	Veillonella parvula DSM 2008	strain	0.8633957368421052	386	85.87	0.82	0.38689999999999997	1887754	UHGG	MAG	30	720	GUT_GENOME172065.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01349/genomes1/GUT_GENOME172065.gff.gz
HumGut_8836	3008836	8836	283	4019512	s__Collinsella sp900541285	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541285	165190	uncultured Collinsella sp.	species	0.863392066213922	1087	94.99	3.23	0.6015999999999999	1967241	UHGG	MAG	1	94	GUT_GENOME162753.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04328/genomes1/GUT_GENOME162753.gff.gz
HumGut_8837	3008837	8837	663	4019507	s__Collinsella sp900541175	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541175	165190	uncultured Collinsella sp.	species	0.8633855441426146	973	66.29	0.81	0.5962	1442024	UHGG	MAG	1	10	GUT_GENOME198315.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-030/MGYG-HGUT-03066/genomes1/GUT_GENOME198315.gff.gz
HumGut_8838	3008838	8838	1055	4027452	s__Eubacterium_G sp900548465	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp900548465	165185	uncultured Eubacterium sp.	species	0.8633780814940577	36	92.62	2.68	0.35350000000000004	4174864	UHGG	MAG	16	18	GUT_GENOME217262.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-040/MGYG-HGUT-04055/genomes1/GUT_GENOME217262.gff.gz
HumGut_8839	3008839	8839	675	4019557	s__Collinsella sp900544865	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900544865	165190	uncultured Collinsella sp.	species	0.8633775823429541	1109	69.42	2.51	0.5992000000000001	1453808	UHGG	MAG	1	9	GUT_GENOME111409.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00085/genomes1/GUT_GENOME111409.gff.gz
HumGut_8840	3008840	8840	269	4028297	s__CAG-103 sp000432375	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	1262999	Firmicutes bacterium CAG:103	species	0.8633757880588568	875	70.46	4.03	0.6284000000000001	1493015	UHGG	MAG	1	1017	GUT_GENOME046631.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-045/MGYG-HGUT-04526/genomes1/GUT_GENOME046631.gff.gz
HumGut_8841	3008841	8841	835	4019482	s__Collinsella sp003466125	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003466125	2292344	Collinsella sp. TM10-22	species	0.8633590116015846	606	56.41	0.81	0.5921	1099550	UHGG	MAG	5	102	GUT_GENOME231216.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-037/MGYG-HGUT-03703/genomes1/GUT_GENOME231216.gff.gz
HumGut_8842	3008842	8842	346	4019484	s__Collinsella sp003469205	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003469205	2292315	Collinsella sp. AM33-4BH	species	0.8633584728353141	756	100	0.81	0.5974	2354539	UHGG	Isolate	3	109	GUT_GENOME001749.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00266/genomes1/GUT_GENOME001749.gff.gz
HumGut_8843	3008843	8843	264	4005546	g__Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	1262850	Collinsella sp. CAG:166	species	0.8633560073571024	684	96.77	0.81	0.6	2229165	UHGG	MAG	2	954	GUT_GENOME235423.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-034/MGYG-HGUT-03418/genomes1/GUT_GENOME235423.gff.gz
HumGut_8844	3008844	8844	97	4027177	s__Blautia_A sp900066205	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066205	765821	uncultured Blautia sp.	species	0.8633554428409734	508	62.81	0.47	0.4521	2108453	UHGG	MAG	1	43	GUT_GENOME093795.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-000/MGYG-HGUT-00031/genomes1/GUT_GENOME093795.gff.gz
HumGut_8845	3008845	8845	479	4028363	s__CAG-83 sp900548615	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900548615	172733	uncultured Clostridiales bacterium	species	0.8633553387096774	379	77.54	3.36	0.5952000000000001	1899141	UHGG	MAG	3	132	GUT_GENOME177632.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04463/genomes1/GUT_GENOME177632.gff.gz
HumGut_8846	3008846	8846	464	4019481	s__Collinsella sp003465825	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003465825	2292207	Collinsella sp. AF02-46-1	species	0.863336234295416	826	86.92	3.23	0.6061	1742639	UHGG	MAG	3	35	GUT_GENOME200443.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00232/genomes1/GUT_GENOME200443.gff.gz
HumGut_8847	3008847	8847	394	4028302	s__CAG-103 sp900543625	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	172733	uncultured Clostridiales bacterium	species	0.8633312110922468	545	94.3	2.39	0.6163000000000001	1991646	UHGG	MAG	1	427	GUT_GENOME285760.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-011/MGYG-HGUT-01136/genomes1/GUT_GENOME285760.gff.gz
HumGut_8848	3008848	8848	1056	4019622	s__Collinsella sp900551815	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900551815	165190	uncultured Collinsella sp.	species	0.863328363327674	541	99.19	0.81	0.602	2168377	UHGG	MAG	2	2	GUT_GENOME162597.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-027/MGYG-HGUT-02751/genomes1/GUT_GENOME162597.gff.gz
HumGut_8849	3008849	8849	821	4008341	g__CAG-83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__	1262992	Firmicutes bacterium CAG:83	species	0.8633264516129032	621	56.35	0	0.6349	1140903	UHGG	MAG	1	5	GUT_GENOME217716.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-041/MGYG-HGUT-04196/genomes1/GUT_GENOME217716.gff.gz
HumGut_8850	3008850	8850	328	4028337	s__CAG-170 sp002404795	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	1950886	Clostridiales bacterium UBA4696	species	0.863325473401245	764	55.2	0	0.6159	1995099	UHGG	MAG	1	214	GUT_GENOME281593.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-006/MGYG-HGUT-00651/genomes1/GUT_GENOME281593.gff.gz
HumGut_8851	3008851	8851	835	4019482	s__Collinsella sp003466125	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003466125	2292344	Collinsella sp. TM10-22	species	0.8633242637238256	514	63.59	1.61	0.5893999999999999	1277970	UHGG	MAG	5	102	GUT_GENOME152771.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-037/MGYG-HGUT-03703/genomes1/GUT_GENOME152771.gff.gz
HumGut_8852	3008852	8852	250	4028378	s__ER4 sp900317525	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525	172733	uncultured Clostridiales bacterium	species	0.8633191907187323	976	84.32	2.18	0.6275	1489386	UHGG	MAG	1	478	GUT_GENOME125355.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-027/MGYG-HGUT-02715/genomes1/GUT_GENOME125355.gff.gz
HumGut_8853	3008853	8853	1057	4005546	g__Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	1262850	Collinsella sp. CAG:166	species	0.8633125681946803	896	85.22	2.02	0.6031	1965317	UHGG	MAG	1	1	GUT_GENOME024536.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00702/genomes1/GUT_GENOME024536.gff.gz
HumGut_8854	3008854	8854	160	4027568	s__KLE1615 sp900066985	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	2292181	Firmicutes bacterium AF25-13AC	species	0.8633073984153933	843	56.32	0	0.40909999999999996	2226647	UHGG	MAG	1	496	GUT_GENOME252860.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00193/genomes1/GUT_GENOME252860.gff.gz
HumGut_8855	3008855	8855	206	4031248	s__Streptococcus salivarius	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	1304	Streptococcus salivarius	species	0.8632967085455574	682	98.46	0.22	0.4008	1939917	UHGG	MAG	2	710	GUT_GENOME176909.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00113/genomes1/GUT_GENOME176909.gff.gz
HumGut_8856	3008856	8856	1058	4025995	s__Bilophila sp900550745	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp900550745	167968	uncultured Desulfovibrio sp.	species	0.8632952583474816	716	55.22	0.59	0.6261	1355498	UHGG	MAG	3	16	GUT_GENOME195652.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04433/genomes1/GUT_GENOME195652.gff.gz
HumGut_8857	3008857	8857	315	4031314	s__Streptococcus thermophilus	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	1308	Streptococcus thermophilus	species	0.8632906992076966	505	63.5	1.15	0.3914	1029705	UHGG	MAG	1	564	GUT_GENOME279753.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04345/genomes1/GUT_GENOME279753.gff.gz
HumGut_8858	3008858	8858	464	4019613	s__Collinsella sp900551195	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900551195	165190	uncultured Collinsella sp.	species	0.8632878084323713	790	100	0.81	0.5995	2317847	UHGG	Isolate	2	35	GUT_GENOME001400.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00232/genomes1/GUT_GENOME001400.gff.gz
HumGut_8859	3008859	8859	346	4019484	s__Collinsella sp003469205	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003469205	2292315	Collinsella sp. AM33-4BH	species	0.8632820359366157	753	90.32	0.81	0.5976	2106248	UHGG	MAG	1	109	GUT_GENOME083871.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-008/MGYG-HGUT-00832/genomes1/GUT_GENOME083871.gff.gz
HumGut_8860	3008860	8860	306	4019476	s__Collinsella sp003439125	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003439125	2292326	Collinsella sp. OM04-5	species	0.8632762187323146	791	90.48	0.81	0.5981000000000001	2046277	UHGG	MAG	1	258	GUT_GENOME033786.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00232/genomes1/GUT_GENOME033786.gff.gz
HumGut_8861	3008861	8861	206	4031248	s__Streptococcus salivarius	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	1304	Streptococcus salivarius	species	0.8632749020939445	730	62.04	1.93	0.3968	1180657	UHGG	MAG	1	710	GUT_GENOME238136.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00113/genomes1/GUT_GENOME238136.gff.gz
HumGut_8862	3008862	8862	1059	4005546	g__Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	1262850	Collinsella sp. CAG:166	species	0.8632741587436332	1056	90	2.42	0.6019	1863307	UHGG	MAG	2	2	GUT_GENOME068284.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-017/MGYG-HGUT-01726/genomes1/GUT_GENOME068284.gff.gz
HumGut_8863	3008863	8863	269	4028297	s__CAG-103 sp000432375	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	1262999	Firmicutes bacterium CAG:103	species	0.8632735348047538	806	62.86	0	0.6267	1265199	UHGG	MAG	1	1017	GUT_GENOME122643.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-045/MGYG-HGUT-04526/genomes2/GUT_GENOME122643.gff.gz
HumGut_8864	3008864	8864	826	4027956	s__CAG-177 sp003514385	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	1898205	Ruminococcaceae bacterium	species	0.8632692280701755	617	76.62	3.83	0.5238	1555319	UHGG	MAG	43	1666	GUT_GENOME030674.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00723/genomes1/GUT_GENOME030674.gff.gz
HumGut_8865	3008865	8865	264	4019507	s__Collinsella sp900541175	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541175	165190	uncultured Collinsella sp.	species	0.8632670212224108	950	100	0.81	0.6002000000000001	2149518	UHGG	MAG	1	954	GUT_GENOME266444.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04328/genomes1/GUT_GENOME266444.gff.gz
HumGut_8866	3008866	8866	394	4028302	s__CAG-103 sp900543625	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	172733	uncultured Clostridiales bacterium	species	0.8632600373514431	536	94.07	1.9	0.6218	1933065	UHGG	MAG	1	427	GUT_GENOME247649.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-011/MGYG-HGUT-01136/genomes1/GUT_GENOME247649.gff.gz
HumGut_8867	3008867	8867	394	4028302	s__CAG-103 sp900543625	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	172733	uncultured Clostridiales bacterium	species	0.8632563316355405	571	76.62	2.37	0.617	1634472	UHGG	MAG	1	427	GUT_GENOME024757.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-011/MGYG-HGUT-01136/genomes1/GUT_GENOME024757.gff.gz
HumGut_8868	3008868	8868	246	4019553	s__Collinsella sp900544645	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900544645	165190	uncultured Collinsella sp.	species	0.8632540067911715	1079	97.74	0.81	0.5993999999999999	2030703	UHGG	MAG	1	13	GUT_GENOME256846.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04356/genomes1/GUT_GENOME256846.gff.gz
HumGut_8869	3008869	8869	103	4028204	s__Agathobaculum butyriciproducens	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum butyriciproducens	1628085	Agathobaculum butyriciproducens	species	0.8632519077532541	949	65.2	2.13	0.5573	1487793	UHGG	MAG	1	762	GUT_GENOME118699.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00185/genomes1/GUT_GENOME118699.gff.gz
HumGut_8870	3008870	8870	484	4005546	g__Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	1262850	Collinsella sp. CAG:166	species	0.8632518109790606	776	92.2	4.85	0.603	2107526	UHGG	MAG	1	69	GUT_GENOME273156.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04408/genomes1/GUT_GENOME273156.gff.gz
HumGut_8871	3008871	8871	276	4008341	g__CAG-83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__	1262992	Firmicutes bacterium CAG:83	species	0.8632498743633277	604	75.1	4.68	0.6302	1459269	UHGG	MAG	1	571	GUT_GENOME033857.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-041/MGYG-HGUT-04196/genomes1/GUT_GENOME033857.gff.gz
HumGut_8872	3008872	8872	1060	4019458	s__Collinsella aerofaciens_F	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F	74426	Collinsella aerofaciens	species	0.8632484493491794	1139	58.77	0	0.6004	1327497	UHGG	MAG	1	1	GUT_GENOME245832.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-037/MGYG-HGUT-03732/genomes1/GUT_GENOME245832.gff.gz
HumGut_8873	3008873	8873	88	4028374	s__ER4 sp000765235	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	1519439	Oscillibacter sp. ER4	species	0.8632459221844935	1412	61.29	0.67	0.5941	1214676	UHGG	MAG	1	2064	GUT_GENOME138668.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-036/MGYG-HGUT-03686/genomes4/GUT_GENOME138668.gff.gz
HumGut_8874	3008874	8874	1061	4005546	g__Collinsella	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	1262850	Collinsella sp. CAG:166	species	0.8632452478777589	618	59.27	0.88	0.6074	1172717	UHGG	MAG	2	2	GUT_GENOME222186.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-020/MGYG-HGUT-02087/genomes1/GUT_GENOME222186.gff.gz
HumGut_8875	3008875	8875	456	4019498	s__Collinsella sp900540945	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900540945	165190	uncultured Collinsella sp.	species	0.8632407074136955	551	95.16	1.61	0.6015	2080442	UHGG	MAG	1	40	GUT_GENOME091527.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-044/MGYG-HGUT-04480/genomes1/GUT_GENOME091527.gff.gz
HumGut_8876	3008876	8876	264	4019507	s__Collinsella sp900541175	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900541175	165190	uncultured Collinsella sp.	species	0.8632395104697227	1089	99.6	0.88	0.5995	2067591	UHGG	MAG	1	954	GUT_GENOME285933.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-001/MGYG-HGUT-00197/genomes1/GUT_GENOME285933.gff.gz
