genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	MAG_status.x	OLD_gtdb_classification	gtdbtk_organism_name	ncbi_organism_name	Contamination (%)	Completeness (%)	cluster95	Database	Domain	Phylum	Class	Order	Family	Genus	Species	MAG_status.y	shared_name	product_1
GUT_GENOME215932	krakentaxid3025919HumGut_25919_17	1	0	16086	TRUE	cellulose-like				kraken:taxid|3025919|HumGut_25919_17 GUT_GENOME215932_17	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__	g__Duodenibacillus	Sutterella sp. UBA4713	1.88	96.25	4382	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Duodenibacillus	s__Duodenibacillus sp900762555	HQ	krakentaxid3025919HumGut_25919_17.region001.gbk_region_1	cellulose-like
GUT_GENOME005886	krakentaxid3019164HumGut_19164_4	1	56428	114872	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3019164|HumGut_19164_4 GUT_GENOME005886_4	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	g__CAG-95	Firmicutes bacterium CAG:534	2.03	97.52	2870	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Suilimivivens	s__Suilimivivens sp021628825	HQ	krakentaxid3019164HumGut_19164_4.region001.gbk_region_1	Uncharacterised
GUT_GENOME001324	krakentaxid3015316HumGut_15316_3	1	0	26703	TRUE	putative_wzy_dependent				kraken:taxid|3015316|HumGut_15316_3 GUT_GENOME001324_3	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp003473295	s__Parabacteroides sp003473295	Parabacteroides sp. AM08-6	0.58	99.42	2117	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides sp003473295	HQ	krakentaxid3015316HumGut_15316_3.region001.gbk_region_1	Uncharacterised
GUT_GENOME001324	krakentaxid3015316HumGut_15316_5	1	90132	126808	FALSE	putative_wzy_dependent				kraken:taxid|3015316|HumGut_15316_5 GUT_GENOME001324_5	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp003473295	s__Parabacteroides sp003473295	Parabacteroides sp. AM08-6	0.58	99.42	2117	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides sp003473295	HQ	krakentaxid3015316HumGut_15316_5.region001.gbk_region_1	Uncharacterised
GCF_000174775.1_ASM17477v1_genomic	krakentaxid3023354HumGut_23354_128	1	3208	47455	TRUE	putative_wzy_dependent				kraken:taxid|3023354|HumGut_23354_128 NZ_ACLR01000123.1 Porphyromonas uenonis 60-3 ctg1118640599661, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A	s__Porphyromonas uenonis_A	Porphyromonas uenonis 60-3	2.35849056603774	99.9213836477988	3848	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__Porphyromonas uenonis_A	HQ	krakentaxid3023354HumGut_23354_128.region001.gbk_region_1	Uncharacterised
GCF_009600465.1_ASM960046v1_genomic	krakentaxid3030503HumGut_30503_223	1	0	23167	TRUE	alginate				kraken:taxid|3030503|HumGut_30503_223 NZ_WIVW01000052.1 Pseudomonas helleri strain FSL R10-1984 NODE_52_length_25993_cov_91.378453, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	g__Pseudomonas_E	Pseudomonas sp. Ga0074129	0.584415584415584	100	5140	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E helleri_A	HQ	krakentaxid3030503HumGut_30503_223.region001.gbk_region_1	alginate
GCF_009600465.1_ASM960046v1_genomic	krakentaxid3030503HumGut_30503_225	1	4724	17613	TRUE	pel-like				kraken:taxid|3030503|HumGut_30503_225 NZ_WIVW01000054.1 Pseudomonas helleri strain FSL R10-1984 NODE_54_length_24787_cov_133.751720, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	g__Pseudomonas_E	Pseudomonas sp. Ga0074129	0.584415584415584	100	5140	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E helleri_A	HQ	krakentaxid3030503HumGut_30503_225.region001.gbk_region_1	pel-like
GCF_009600465.1_ASM960046v1_genomic	krakentaxid3030503HumGut_30503_242	1	456	19137	TRUE	cellulose-generic				kraken:taxid|3030503|HumGut_30503_242 NZ_WIVW01000006.1 Pseudomonas helleri strain FSL R10-1984 NODE_6_length_170993_cov_84.140069, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	g__Pseudomonas_E	Pseudomonas sp. Ga0074129	0.584415584415584	100	5140	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E helleri_A	HQ	krakentaxid3030503HumGut_30503_242.region001.gbk_region_1	cellulose-generic
GUT_GENOME085755	krakentaxid3002703HumGut_2703_98	1	28031	47649	TRUE	putative_wzy_dependent				kraken:taxid|3002703|HumGut_2703_98 GUT_GENOME085755_98	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	s__Prevotella copri	Prevotella copri DSM 18205	2.25	95.54	163	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella copri_B	HQ	krakentaxid3002703HumGut_2703_98.region001.gbk_region_1	Uncharacterised
GUT_GENOME085755	krakentaxid3002703HumGut_2703_428	1	9704	46951	TRUE	putative_wzy_dependent				kraken:taxid|3002703|HumGut_2703_428 GUT_GENOME085755_428	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri	s__Prevotella copri	Prevotella copri DSM 18205	2.25	95.54	163	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella copri_B	HQ	krakentaxid3002703HumGut_2703_428.region001.gbk_region_1	Uncharacterised
GUT_GENOME000423	krakentaxid3005060HumGut_5060_4	1	33931	59276	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3005060|HumGut_5060_4 GUT_GENOME000423_4	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp000435795	s__CAG-81 sp000435795	Clostridium sp. CAG:58	0	98.73	392	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Alitiscatomonas	s__Alitiscatomonas aceti	HQ	krakentaxid3005060HumGut_5060_4.region001.gbk_region_1	Uncharacterised
GUT_GENOME087719	krakentaxid3007304HumGut_7304_3	1	32672	62709	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3007304|HumGut_7304_3 GUT_GENOME087719_3	Uncharacterised	1	HQ	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp000435475	s__CAG-1427 sp000435475	Cryptobacterium sp. CAG:338	2.74	93.59	800	HumGut	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Anaerotardibacter	s__Anaerotardibacter sp000435475	HQ	krakentaxid3007304HumGut_7304_3.region001.gbk_region_1	Uncharacterised
GCF_014837055.1_ASM1483705v1_genomic	krakentaxid3014145HumGut_14145_1	1	815233	849976	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3014145|HumGut_14145_1 NZ_JACSPQ010000001.1 Phocaeicola sp. Sa1YUN3 c_000000000001, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900540105	s__Phocaeicola sp900540105	uncultured Bacteroides sp.	1.43570536828964	96.2546816479401	1907	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__Phocaeicola gallinarum	HQ	krakentaxid3014145HumGut_14145_1.region001.gbk_region_1	Uncharacterised
GCF_000146585.1_ASM14658v1_genomic	krakentaxid3015643HumGut_15643_1	1	458075	480681	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3015643|HumGut_15643_1 NZ_GL397179.1 Streptococcus mitis ATCC 6249 SCAFFOLD1, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_AZ	s__Streptococcus mitis_AZ	Streptococcus mitis ATCC 6249	0.199203187250996	99.867197875166	2180	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus mitis_AZ	HQ	krakentaxid3015643HumGut_15643_1.region001.gbk_region_1	Uncharacterised
GCF_012843435.1_ASM1284343v1_genomic	krakentaxid3024884HumGut_24884_23	1	5506	19108	FALSE	fructansucrase				kraken:taxid|3024884|HumGut_24884_23 NZ_JABAFC010000003.1 Psychrobacillus sp. BL-248-WT-3 Contig_3, whole genome shotgun sequence	Sucrase	4	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Psychrobacillus;s__	g__Psychrobacillus	Bacillus sp. FJAT-22090	0.22075055187638	99.3377483443709	4163	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Psychrobacillus	s__Psychrobacillus sp012843435	HQ	krakentaxid3024884HumGut_24884_23.region001.gbk_region_1	fructansucrase
GUT_GENOME175432	krakentaxid3007006HumGut_7006_82	1	0	8773	TRUE	pel-like				kraken:taxid|3007006|HumGut_7006_82 GUT_GENOME175432_82	Synthase	2	HQ	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900540935	s__Collinsella sp900540935	uncultured Collinsella sp.	2.27	92.28	735	HumGut	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella sp905204735	HQ	krakentaxid3007006HumGut_7006_82.region001.gbk_region_1	pel-like
GCF_012277245.1_ASM1227724v1_genomic	krakentaxid3029228HumGut_29228_8	1	159121	173495	FALSE	alpha-glucansucrase				kraken:taxid|3029228|HumGut_29228_8 NZ_JAAXMI010000008.1 Weissella cibaria strain 142 contig_008, whole genome shotgun sequence	Sucrase	4	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella cibaria	s__Weissella cibaria	Weissella cibaria KACC 11862	3.00640055241282	98.7730061349693	4905	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Weissella	s__Weissella cibaria	HQ	krakentaxid3029228HumGut_29228_8.region001.gbk_region_1	alpha-glucansucrase
GCF_012277245.1_ASM1227724v1_genomic	krakentaxid3029228HumGut_29228_8	2	340268	362041	FALSE	lactobacillus_eps				kraken:taxid|3029228|HumGut_29228_8 NZ_JAAXMI010000008.1 Weissella cibaria strain 142 contig_008, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella cibaria	s__Weissella cibaria	Weissella cibaria KACC 11862	3.00640055241282	98.7730061349693	4905	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Weissella	s__Weissella cibaria	HQ	krakentaxid3029228HumGut_29228_8.region002.gbk_region_1	lactobacillus_eps
GUT_GENOME283627	krakentaxid3011501HumGut_11501_3	1	61956	103071	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3011501|HumGut_11501_3 GUT_GENOME283627_3	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__	g__CAG-81	Clostridium sp. CAG:58	0.17	100	1477	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Alitiscatomonas	s__Alitiscatomonas sp902496665	HQ	krakentaxid3011501HumGut_11501_3.region001.gbk_region_1	Uncharacterised
GUT_GENOME105900	krakentaxid3018987HumGut_18987_88	1	1465	12131	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3018987|HumGut_18987_88 GUT_GENOME105900_88	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__An200;s__	g__An200	uncultured Ruminococcaceae bacterium	1.34	94.88	2831	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Caccousia	s__Caccousia sp900752115	HQ	krakentaxid3018987HumGut_18987_88.region001.gbk_region_1	Uncharacterised
GUT_GENOME000578	krakentaxid3014345HumGut_14345_1	1	54532	81329	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3014345|HumGut_14345_1 GUT_GENOME000578_1	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella sp003150885	s__Barnesiella sp003150885	Coprobacter sp.	0.13	99.62	1939	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Barnesiellaceae	g__Barnesiella_B	s__Barnesiella_B propionica	HQ	krakentaxid3014345HumGut_14345_1.region001.gbk_region_1	Uncharacterised
GUT_GENOME000578	krakentaxid3014345HumGut_14345_3	1	272726	319244	FALSE	putative_ABC_dependent_NO_OPX				kraken:taxid|3014345|HumGut_14345_3 GUT_GENOME000578_3	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella sp003150885	s__Barnesiella sp003150885	Coprobacter sp.	0.13	99.62	1939	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Barnesiellaceae	g__Barnesiella_B	s__Barnesiella_B propionica	HQ	krakentaxid3014345HumGut_14345_3.region001.gbk_region_1	Uncharacterised
GUT_GENOME000578	krakentaxid3014345HumGut_14345_4	1	264908	288934	FALSE	putative_wzy_dependent				kraken:taxid|3014345|HumGut_14345_4 GUT_GENOME000578_4	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella sp003150885	s__Barnesiella sp003150885	Coprobacter sp.	0.13	99.62	1939	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Barnesiellaceae	g__Barnesiella_B	s__Barnesiella_B propionica	HQ	krakentaxid3014345HumGut_14345_4.region001.gbk_region_1	Uncharacterised
GUT_GENOME060514	krakentaxid3017523HumGut_17523_12	1	29943	49528	TRUE	pel-positive				kraken:taxid|3017523|HumGut_17523_12 GUT_GENOME060514_12	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900553355	s__Dorea sp900553355	uncultured Lachnospiraceae bacterium	4.48	92.53	2534	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Merdimonas	s__Merdimonas sp900553355	HQ	krakentaxid3017523HumGut_17523_12.region001.gbk_region_1	pel-positive
GCF_003942635.1_ASM394263v1_genomic	krakentaxid3014107HumGut_14107_14	1	0	10668	TRUE	alpha-glucansucrase				kraken:taxid|3014107|HumGut_14107_14 NZ_RJNM01000014.1 Streptococcus oralis strain BCC50 D8860_contig014, whole genome shotgun sequence	Sucrase	4	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_BC	s__Streptococcus oralis_BC	Streptococcus oralis	0.235421948569359	99.867197875166	1901	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus oralis_BX	HQ	krakentaxid3014107HumGut_14107_14.region001.gbk_region_1	alpha-glucansucrase
GCF_003942635.1_ASM394263v1_genomic	krakentaxid3014107HumGut_14107_15	1	0	17006	TRUE	lactobacillus_eps				kraken:taxid|3014107|HumGut_14107_15 NZ_RJNM01000015.1 Streptococcus oralis strain BCC50 D8860_contig015, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_BC	s__Streptococcus oralis_BC	Streptococcus oralis	0.235421948569359	99.867197875166	1901	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus oralis_BX	HQ	krakentaxid3014107HumGut_14107_15.region001.gbk_region_1	lactobacillus_eps
GUT_GENOME217674	krakentaxid3012745HumGut_12745_46	1	3923	27153	TRUE	putative_wzy_dependent				kraken:taxid|3012745|HumGut_12745_46 GUT_GENOME217674_46	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_46.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_241	1	0	14856	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3012745|HumGut_12745_241 GUT_GENOME217674_241	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_241.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_373	1	6265	55110	TRUE	putative_wzy_dependent				kraken:taxid|3012745|HumGut_12745_373 GUT_GENOME217674_373	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_373.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_437	1	0	15181	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3012745|HumGut_12745_437 GUT_GENOME217674_437	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_437.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_523	1	0	20244	TRUE	putative_wzy_dependent				kraken:taxid|3012745|HumGut_12745_523 GUT_GENOME217674_523	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_523.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_596	1	0	30497	TRUE	putative_wzy_dependent				kraken:taxid|3012745|HumGut_12745_596 GUT_GENOME217674_596	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_596.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_607	1	0	24221	TRUE	putative_wzy_dependent				kraken:taxid|3012745|HumGut_12745_607 GUT_GENOME217674_607	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_607.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_625	1	0	55712	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3012745|HumGut_12745_625 GUT_GENOME217674_625	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_625.region001.gbk_region_1	Uncharacterised
GUT_GENOME217674	krakentaxid3012745HumGut_12745_626	1	0	29096	TRUE	putative_wzy_dependent				kraken:taxid|3012745|HumGut_12745_626 GUT_GENOME217674_626	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides	Bacteroides xylanisolvens XB1A	3.72	90.77	1672	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides sp900761785	HQ	krakentaxid3012745HumGut_12745_626.region001.gbk_region_1	Uncharacterised
GUT_GENOME103711	krakentaxid3018499HumGut_18499_51	1	0	15030	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3018499|HumGut_18499_51 GUT_GENOME103711_51	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia moorei	s__Bulleidia moorei	Solobacterium moorei DSM 22971	0	100	2738	HumGut	d__Bacteria	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__Bulleidia moorei	HQ	krakentaxid3018499HumGut_18499_51.region001.gbk_region_1	Uncharacterised
GUT_GENOME253083	krakentaxid3023970HumGut_23970_52	1	0	16034	TRUE	putative_ABC_or_wzy_dependent				kraken:taxid|3023970|HumGut_23970_52 GUT_GENOME253083_52	Uncharacterised	1	HQ	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__	g__UBA11471	Bacteroides sp. CAG:144	0.19	95.98	3970	HumGut	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA11471	g__Caccoplasma	s__Caccoplasma sp944325415	HQ	krakentaxid3023970HumGut_23970_52.region001.gbk_region_1	Uncharacterised
GCF_001579095.1_ASM157909v1_genomic	krakentaxid3014124HumGut_14124_1	1	1293591	1317738	FALSE	lactobacillus_eps				kraken:taxid|3014124|HumGut_14124_1 NZ_KQ970370.1 Streptococcus oralis strain DD30 scaffold00001, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_H	s__Streptococcus oralis_H	Streptococcus oralis	0.802849209223711	99.5086321381142	1905	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus oralis_H	HQ	krakentaxid3014124HumGut_14124_1.region001.gbk_region_1	lactobacillus_eps
