# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	exoPS_GCF_10	exoPS_GCF_11	exoPS_GCF_12	exoPS_GCF_13	exoPS_GCF_14	exoPS_GCF_2	exoPS_GCF_3	exoPS_GCF_4	exoPS_GCF_4_1	exoPS_GCF_5	exoPS_GCF_6	exoPS_GCF_7	exoPS_GCF_8	exoPS_GCF_9	fructansucrase	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingomonadales_exops	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
066-CH-22.bin.1.372.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	066-CH-22.bin.1.372_contig_15713 [3 total records]
034-IT-09.bin.1.446.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	034-IT-09.bin.1.446_contig_103259 [24 total records]
095-US2-13.bin.2.394.fa	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	095-US2-13.bin.2.394_contig_1177 [31 total records]
094-US2-01.bin.1.657.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	094-US2-01.bin.1.657_contig_10677 [22 total records]
043-US1-27.bin.2.43.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	043-US1-27.bin.2.43_contig_11483 [21 total records]
050-BE-09.bin.1.170.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	050-BE-09.bin.1.170_contig_15626 [5 total records]
076-IN-18.bin.c.22.fa	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	076-IN-18.bin.c.22_contig_35090 [1 total record]
010-BE-17.bin.1.356.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	010-BE-17.bin.1.356_contig_113368 [17 total records]
064-CA-01.bin.1.145.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	064-CA-01.bin.1.145_contig_1583 [6 total records]
065-CA-03.bin.1.278.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.1.278_contig_123482 [13 total records]
018-CH-08.bin.1.96.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	018-CH-08.bin.1.96_contig_147594 [8 total records]
020-NO1-03.bin.1.417.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	020-NO1-03.bin.1.417_contig_12684 [13 total records]
017-IL-02.bin.1.288.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	017-IL-02.bin.1.288_contig_111791 [10 total records]
039-SE-29.bin.1.438.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	039-SE-29.bin.1.438_contig_115953 [14 total records]
053-PL-24.bin.1.472.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	053-PL-24.bin.1.472_contig_100132 [22 total records]
071-HK-01.bin.1.120.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	071-HK-01.bin.1.120_contig_124430 [13 total records]
090-US1-124.bin.1.39.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	090-US1-124.bin.1.39_contig_127109 [3 total records]
028-AU-34.bin.1.382.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	028-AU-34.bin.1.382_contig_11775 [3 total records]
065-CA-03.bin.1.147.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	065-CA-03.bin.1.147_contig_155304 [4 total records]
013-IT-11.bin.1.4.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	013-IT-11.bin.1.4_contig_101165 [6 total records]
016-PL-06.bin.1.862.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	016-PL-06.bin.1.862_contig_104 [4 total records]
006-MY-06.bin.1.165.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	006-MY-06.bin.1.165_contig_20128 [6 total records]
052-CH-10.bin.1.354.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	052-CH-10.bin.1.354_contig_10523 [30 total records]
077-MX-09.bin.1.454.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	077-MX-09.bin.1.454_contig_106732 [17 total records]
066-CH-22.bin.1.545.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	066-CH-22.bin.1.545_contig_11526 [12 total records]
035-MX-06.bin.1.604.fa	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	035-MX-06.bin.1.604_contig_29470 [5 total records]
043-US1-27.bin.2.125.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	043-US1-27.bin.2.125_contig_116086 [25 total records]
052-CH-10.bin.1.188.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	052-CH-10.bin.1.188_contig_107992 [12 total records]
018-CH-08.bin.1.657.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	018-CH-08.bin.1.657_contig_104926 [11 total records]
096-US2-26.bin.1.714.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	096-US2-26.bin.1.714_contig_2 [6 total records]
036-NL-06.bin.1.225.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	036-NL-06.bin.1.225_contig_124542 [19 total records]
078-MX-10.bin.1.53.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	078-MX-10.bin.1.53_contig_10011 [6 total records]
048-UY-15.bin.2.418.fa	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	048-UY-15.bin.2.418_contig_158625 [9 total records]
009-AU-01.bin.1.297.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.297_contig_100505 [30 total records]
015-DE-14.bin.2.63.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	015-DE-14.bin.2.63_contig_124266 [23 total records]
040-UK-14.bin.1.532.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	040-UK-14.bin.1.532_contig_12370 [10 total records]
001-SG-02.bin.1.587.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	001-SG-02.bin.1.587_contig_10088 [3 total records]
083-NL-13.bin.1.120.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	083-NL-13.bin.1.120_contig_110272 [14 total records]
092-US1-44.bin.1.79.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	092-US1-44.bin.1.79_contig_1834 [1 total record]
011-CY-01.bin.1.219.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	011-CY-01.bin.1.219_contig_16494 [6 total records]
012-PT-06.bin.1.330.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	012-PT-06.bin.1.330_contig_100584 [16 total records]
008-AR-23.bin.2.272.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.2.272_contig_114563 [8 total records]
071-HK-01.bin.2.102.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	071-HK-01.bin.2.102_contig_127791 [7 total records]
017-IL-02.bin.2.80.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	017-IL-02.bin.2.80_contig_113144 [8 total records]
046-US2-03.bin.1.161.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	046-US2-03.bin.1.161_contig_10198 [2 total records]
004-NL-18.bin.2.249.fa	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	004-NL-18.bin.2.249_contig_207976 [7 total records]
094-US2-01.bin.1.378.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	094-US2-01.bin.1.378_contig_11646 [17 total records]
053-PL-24.bin.1.135.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	053-PL-24.bin.1.135_contig_10772 [15 total records]
042-US1-105.bin.1.243.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	042-US1-105.bin.1.243_contig_109565 [14 total records]
009-AU-01.bin.1.39.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.39_contig_103800 [4 total records]
094-US2-01.bin.1.53.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	094-US2-01.bin.1.53_contig_110711 [3 total records]
006-MY-06.bin.1.381.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	006-MY-06.bin.1.381_contig_221150 [4 total records]
073-IL-01.bin.1.513.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	073-IL-01.bin.1.513_contig_11567 [28 total records]
028-AU-34.bin.1.123.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	028-AU-34.bin.1.123_contig_17055 [4 total records]
090-US1-124.bin.1.498.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	090-US1-124.bin.1.498_contig_1605 [12 total records]
009-AU-01.bin.1.503.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	009-AU-01.bin.1.503_contig_128978 [4 total records]
018-CH-08.bin.1.67.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	018-CH-08.bin.1.67_contig_101070 [13 total records]
040-UK-14.bin.1.295.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	040-UK-14.bin.1.295_contig_121619 [19 total records]
010-BE-17.bin.1.631.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	010-BE-17.bin.1.631_contig_102226 [16 total records]
033-IN-11.bin.1.762.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	033-IN-11.bin.1.762_contig_2062 [7 total records]
078-MX-10.bin.1.38.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	078-MX-10.bin.1.38_contig_10428 [22 total records]
064-CA-01.bin.1.628.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	064-CA-01.bin.1.628_contig_26078 [7 total records]
018-CH-08.bin.1.471.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	018-CH-08.bin.1.471_contig_10206 [14 total records]
021-CZ-11.bin.1.888.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	021-CZ-11.bin.1.888_contig_115751 [7 total records]
029-CA-06.bin.1.225.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	029-CA-06.bin.1.225_contig_13446 [16 total records]
048-UY-15.bin.1.518.fa	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	048-UY-15.bin.1.518_contig_11996 [14 total records]
045-US1-87.bin.1.66.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	045-US1-87.bin.1.66_contig_12158 [5 total records]
021-CZ-11.bin.1.833.fa	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	021-CZ-11.bin.1.833_contig_197578 [4 total records]
042-US1-105.bin.1.115.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	042-US1-105.bin.1.115_contig_11823 [5 total records]
061-AU-11.bin.1.447.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	061-AU-11.bin.1.447_contig_1848 [3 total records]
016-PL-06.bin.1.347.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	016-PL-06.bin.1.347_contig_116771 [19 total records]
098-UY-13.bin.1.206.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	098-UY-13.bin.1.206_contig_1209 [10 total records]
096-US2-26.bin.c.47.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	096-US2-26.bin.c.47_contig_16920 [1 total record]
035-MX-06.bin.1.119.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	035-MX-06.bin.1.119_contig_18551 [9 total records]
041-UK2-07.bin.1.39.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	041-UK2-07.bin.1.39_contig_104096 [17 total records]
060-AU-05.bin.1.83.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	060-AU-05.bin.1.83_contig_13624 [6 total records]
028-AU-34.bin.1.218.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	028-AU-34.bin.1.218_contig_10380 [10 total records]
060-AU-05.bin.1.144.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	060-AU-05.bin.1.144_contig_10386 [4 total records]
021-CZ-11.bin.1.103.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	021-CZ-11.bin.1.103_contig_105979 [8 total records]
010-BE-17.bin.1.481.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	010-BE-17.bin.1.481_contig_102216 [20 total records]
037-NO2-03.bin.1.144.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	037-NO2-03.bin.1.144_contig_125720 [14 total records]
032-ES-07.bin.1.145.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	032-ES-07.bin.1.145_contig_100246 [21 total records]
027-AU-18.bin.1.134.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	027-AU-18.bin.1.134_contig_16050 [8 total records]
021-CZ-11.bin.1.329.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	021-CZ-11.bin.1.329_contig_15420 [1 total record]
046-US2-03.bin.1.433.fa	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	046-US2-03.bin.1.433_contig_101334 [11 total records]
067-CH-23.bin.c.1.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	067-CH-23.bin.c.1_contig_15619 [1 total record]
086-SA-02.bin.1.248.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	086-SA-02.bin.1.248_contig_11562 [10 total records]
008-AR-23.bin.1.335.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	008-AR-23.bin.1.335_contig_10001 [13 total records]
061-AU-11.bin.c.1.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	061-AU-11.bin.c.1_contig_2334 [1 total record]
082-NL-09.bin.1.98.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	082-NL-09.bin.1.98_contig_31276 [5 total records]
036-NL-06.bin.1.371.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	036-NL-06.bin.1.371_contig_113075 [14 total records]
035-MX-06.bin.1.569.fa	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	035-MX-06.bin.1.569_contig_10220 [18 total records]
090-US1-124.bin.1.211.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	090-US1-124.bin.1.211_contig_11315 [16 total records]
065-CA-03.bin.1.616.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	065-CA-03.bin.1.616_contig_138024 [9 total records]
040-UK-14.bin.1.328.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	040-UK-14.bin.1.328_contig_13011 [14 total records]
040-UK-14.bin.1.294.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	040-UK-14.bin.1.294_contig_100054 [18 total records]
017-IL-02.bin.1.287.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	017-IL-02.bin.1.287_contig_107645 [11 total records]
015-DE-14.bin.1.24.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	015-DE-14.bin.1.24_contig_113064 [19 total records]
020-NO1-03.bin.1.33.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	020-NO1-03.bin.1.33_contig_125754 [6 total records]
060-AU-05.bin.1.929.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	060-AU-05.bin.1.929_contig_15078 [9 total records]
064-CA-01.bin.2.514.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	064-CA-01.bin.2.514_contig_13003 [12 total records]
063-AU-32.bin.1.117.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	063-AU-32.bin.1.117_contig_47348 [3 total records]
006-MY-06.bin.1.113.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	006-MY-06.bin.1.113_contig_209013 [5 total records]
012-PT-06.bin.1.376.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	012-PT-06.bin.1.376_contig_101421 [23 total records]
042-US1-105.bin.1.315.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	042-US1-105.bin.1.315_contig_114935 [18 total records]
028-AU-34.bin.1.715.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	028-AU-34.bin.1.715_contig_10463 [17 total records]
048-UY-15.bin.c.2.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	048-UY-15.bin.c.2_contig_1637 [1 total record]
006-MY-06.bin.1.432.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	006-MY-06.bin.1.432_contig_104005 [10 total records]
027-AU-18.bin.2.8.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	027-AU-18.bin.2.8_contig_14258 [30 total records]
016-PL-06.bin.1.54.fa	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	016-PL-06.bin.1.54_contig_10325 [6 total records]
046-US2-03.bin.1.58.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	046-US2-03.bin.1.58_contig_20015 [5 total records]
093-US1-47.bin.1.327.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	093-US1-47.bin.1.327_contig_113714 [9 total records]
040-UK-14.bin.1.277.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	040-UK-14.bin.1.277_contig_15182 [9 total records]
