genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	shared_name
GOMC.bin.8632	k141_263402	1	832198	879004	FALSE	Uncharacterised				k141_263402	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__UBA8366	f__UBA8366	g__JAJFJD01	s__	GOMC.bin.8632_k141_263402.region001.gbk_region_1
GOMC.bin.14315	k141_377067	1	13200	74104	TRUE	Uncharacterised				k141_377067	Uncharacterised	1	d__Bacteria	p__Marinisomatota	c__Marinisomatia	o__SCGC-AAA003-L08	f__D37C17	g__D37C17	s__	GOMC.bin.14315_k141_377067.region001.gbk_region_1
GOMC.bin.11490	k63_7518	1	2943	34756	TRUE	Uncharacterised				k63_7518	Uncharacterised	1	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Planococcus	s__Planococcus sp018283455	GOMC.bin.11490_k63_7518.region001.gbk_region_1
GOMC.bin.11490	k63_52610	1	17129	29673	FALSE	PNAG-ica-like				k63_52610	Synthase	2	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_A	f__Planococcaceae	g__Planococcus	s__Planococcus sp018283455	GOMC.bin.11490_k63_52610.region001.gbk_region_1
GOMC.bin.4434	k141_58969	1	138	9496	TRUE	cellulose-gram-positive-like				k141_58969	Synthase	2	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium chromiireducens	GOMC.bin.4434_k141_58969.region001.gbk_region_1
GOMC.bin.14057	k141_339058	1	0	14894	TRUE	PNAG-pga				k141_339058	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_339058.region001.gbk_region_1
GOMC.bin.14057	k141_341525	1	22354	59155	TRUE	Uncharacterised				k141_341525	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_341525.region001.gbk_region_1
GOMC.bin.14057	k141_458303	1	90263	111474	TRUE	cellulose-type-2				k141_458303	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_458303.region001.gbk_region_1
GOMC.bin.14057	k141_532720	1	113889	156069	TRUE	Uncharacterised				k141_532720	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_532720.region001.gbk_region_1
GOMC.bin.14057	k141_645438	1	10238	28917	TRUE	Uncharacterised				k141_645438	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_645438.region001.gbk_region_1
GOMC.bin.14057	k141_654591	1	72430	96624	FALSE	pel				k141_654591	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_654591.region001.gbk_region_1
GOMC.bin.14057	k141_719982	1	48005	59583	FALSE	fructansucrase				k141_719982	Sucrase	4	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia contaminans	GOMC.bin.14057_k141_719982.region001.gbk_region_1
TARA_SAMEA2622673_METAG_KKADCHLP	TARA_SAMEA2622673_METAG-scaffold_94	1	3227	37278	TRUE	Uncharacterised				TARA_SAMEA2622673_METAG-scaffold_94	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Qipengyuania	s__Qipengyuania sp002695185	TARA_SAMEA2622673_METAG_KKADCHLP_TARA_SAMEA2622673_METAG-scaffold_94.region001.gbk_region_1
GCA_004524875.1_ASM452487v1_genomic	CP038147.1	1	5479460	5502917	FALSE	Uncharacterised				CP038147.1 Streptomyces sp. S501 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptomycetales	f__Streptomycetaceae	g__Streptomyces	s__Streptomyces papulosus	GCA_004524875.1_ASM452487v1_genomic_CP038147.1.region001.gbk_region_1
OceanDNA-b13079	OceanDNA-b13079_00006	1	0	15111	TRUE	Uncharacterised				OceanDNA-b13079_00006 megahit:SRR6869394_N0000591	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rubricoccaceae	g__	s__	OceanDNA-b13079_OceanDNA-b13079_00006.region001.gbk_region_1
OceanDNA-b13079	OceanDNA-b13079_00064	1	0	11716	TRUE	Uncharacterised				OceanDNA-b13079_00064 megahit:SRR6869394_N0002301	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Rhodothermia	o__Rhodothermales	f__Rubricoccaceae	g__	s__	OceanDNA-b13079_OceanDNA-b13079_00064.region001.gbk_region_1
GCA_001758465.1_ASM175846v1_genomic	MJIC01000014.1	1	281953	309942	FALSE	Uncharacterised				MJIC01000014.1 Alteromonas lipolytica strain JW12 Alteromonas_lipolytica_JW12_S21, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__Alteromonas lipolytica	GCA_001758465.1_ASM175846v1_genomic_MJIC01000014.1.region001.gbk_region_1
GCA_001758465.1_ASM175846v1_genomic	MJIC01000014.1	2	537203	569223	FALSE	Uncharacterised				MJIC01000014.1 Alteromonas lipolytica strain JW12 Alteromonas_lipolytica_JW12_S21, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__Alteromonas lipolytica	GCA_001758465.1_ASM175846v1_genomic_MJIC01000014.1.region002.gbk_region_1
GCA_001758465.1_ASM175846v1_genomic	MJIC01000015.1	1	237166	278854	FALSE	Uncharacterised				MJIC01000015.1 Alteromonas lipolytica strain JW12 Alteromonas_lipolytica_JW12_S3, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__Alteromonas lipolytica	GCA_001758465.1_ASM175846v1_genomic_MJIC01000015.1.region001.gbk_region_1
TARA_SAMEA2619531_METAG_CGBMIEPN	TARA_SAMEA2619531_METAG-scaffold_45	1	0	22695	TRUE	Uncharacterised				TARA_SAMEA2619531_METAG-scaffold_45	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Ponticaulis	s__Ponticaulis sp002173095	TARA_SAMEA2619531_METAG_CGBMIEPN_TARA_SAMEA2619531_METAG-scaffold_45.region001.gbk_region_1
GCA_002831625.1_ASM283162v1_genomic	CP025116.1	1	95682	159275	FALSE	Uncharacterised				CP025116.1 Nonlabens sp. MB-3u-79 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Nonlabens	s__Nonlabens sp002831625	GCA_002831625.1_ASM283162v1_genomic_CP025116.1.region001.gbk_region_1
OceanDNA-b45261	OceanDNA-b45261_00020	1	0	9606	TRUE	Uncharacterised				OceanDNA-b45261_00020 megahit:SRS1528049_N0004508	Uncharacterised	1	d__Bacteria	p__UBA10199	c__UBA10199	o__UBA10199	f__JADGCS01	g__	s__	OceanDNA-b45261_OceanDNA-b45261_00020.region001.gbk_region_1
MARD_SAMN02900763_REFG_MMP02900763	MARD_MMP02900763_REFG-scaffold_1	1	1296562	1367623	FALSE	Uncharacterised				MARD_MMP02900763_REFG-scaffold_1	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium psychrophilum	MARD_SAMN02900763_REFG_MMP02900763_MARD_MMP02900763_REFG-scaffold_1.region001.gbk_region_1
GCA_009663695.1_ASM966369v1_genomic	RCOH01000002.1	1	23057	46142	FALSE	pel				RCOH01000002.1 Cupriavidus necator H850 scaffold_1, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__Cupriavidus necator	GCA_009663695.1_ASM966369v1_genomic_RCOH01000002.1.region001.gbk_region_1
GCA_009663695.1_ASM966369v1_genomic	RCOH01000013.1	1	63033	105362	FALSE	Uncharacterised				RCOH01000013.1 Cupriavidus necator H850 scaffold_12, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__Cupriavidus necator	GCA_009663695.1_ASM966369v1_genomic_RCOH01000013.1.region001.gbk_region_1
GCA_009663695.1_ASM966369v1_genomic	RCOH01000078.1	1	14653	28031	TRUE	curdlan				RCOH01000078.1 Cupriavidus necator H850 scaffold_77, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__Cupriavidus necator	GCA_009663695.1_ASM966369v1_genomic_RCOH01000078.1.region001.gbk_region_1
GCA_009663695.1_ASM966369v1_genomic	RCOH01000009.1	1	0	24157	TRUE	Uncharacterised				RCOH01000009.1 Cupriavidus necator H850 scaffold_8, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__Cupriavidus necator	GCA_009663695.1_ASM966369v1_genomic_RCOH01000009.1.region001.gbk_region_1
GCA_009663695.1_ASM966369v1_genomic	RCOH01000009.1	2	24506	46607	FALSE	cellulose-type-1				RCOH01000009.1 Cupriavidus necator H850 scaffold_8, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__Cupriavidus necator	GCA_009663695.1_ASM966369v1_genomic_RCOH01000009.1.region002.gbk_region_1
GCA_001884045.1_ASM188404v1_genomic	MACF01000051.1	1	3819	33872	TRUE	Uncharacterised				MACF01000051.1 Bacillus mobilis strain 0711P9-1 contig144, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A mobilis	GCA_001884045.1_ASM188404v1_genomic_MACF01000051.1.region001.gbk_region_1
GCA_001442615.1_ASM144261v1_genomic	LMXN01000001.1	1	504320	559177	FALSE	Uncharacterised				LMXN01000001.1 Algoriphagus resistens strain NH1 contig1, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus resistens	GCA_001442615.1_ASM144261v1_genomic_LMXN01000001.1.region001.gbk_region_1
GCA_001442615.1_ASM144261v1_genomic	LMXN01000009.1	1	6437	35047	TRUE	Uncharacterised				LMXN01000009.1 Algoriphagus resistens strain NH1 contig9, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagus resistens	GCA_001442615.1_ASM144261v1_genomic_LMXN01000009.1.region001.gbk_region_1
GOMC.bin.7595	k63_256574	1	0	9630	TRUE	Uncharacterised				k63_256574	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__CAKZQX01	s__	GOMC.bin.7595_k63_256574.region001.gbk_region_1
GOMC.bin.7595	k63_623928	1	0	9976	TRUE	Uncharacterised				k63_623928	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Chloroflexaceae	g__CAKZQX01	s__	GOMC.bin.7595_k63_623928.region001.gbk_region_1
GOMC.bin.3244	SRR7168047_k53_1342114_1	1	0	2256	TRUE	pel-like				SRR7168047_k53_1342114_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Cocleimonas	s__	GOMC.bin.3244_SRR7168047_k53_1342114_1.region001.gbk_region_1
GOMC.bin.2611	SRR6439361_k53_166771_1	1	29521	70551	FALSE	Uncharacterised				SRR6439361_k53_166771_1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-229	f__SZUA-229	g__S010-25	s__	GOMC.bin.2611_SRR6439361_k53_166771_1.region001.gbk_region_1
GOMC.bin.2611	SRR6439361_k53_225100_1	1	0	15183	TRUE	pel				SRR6439361_k53_225100_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__SZUA-229	f__SZUA-229	g__S010-25	s__	GOMC.bin.2611_SRR6439361_k53_225100_1.region001.gbk_region_1
OceanDNA-b32647	OceanDNA-b32647_00001	1	42218	88843	FALSE	Uncharacterised				OceanDNA-b32647_00001 megahit:ERS492926_N0000010	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__CAJWJK01	f__CAJWJK01	g__CAJWJK01	s__CAJWJK01 sp913041535	OceanDNA-b32647_OceanDNA-b32647_00001.region001.gbk_region_1
GOMC.bin.4438	k141_48103	1	6692	34469	TRUE	Uncharacterised				k141_48103	Uncharacterised	1	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Cyanobacteriales	f__Phormidiaceae_A	g__Microseira	s__Microseira sp003486305	GOMC.bin.4438_k141_48103.region001.gbk_region_1
GOMC.bin.4438	k141_64265	1	0	11366	TRUE	Uncharacterised				k141_64265	Uncharacterised	1	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Cyanobacteriales	f__Phormidiaceae_A	g__Microseira	s__Microseira sp003486305	GOMC.bin.4438_k141_64265.region001.gbk_region_1
GOMC.bin.4438	k141_86079	1	23592	46739	TRUE	Uncharacterised				k141_86079	Uncharacterised	1	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Cyanobacteriales	f__Phormidiaceae_A	g__Microseira	s__Microseira sp003486305	GOMC.bin.4438_k141_86079.region001.gbk_region_1
GOMC.bin.6606	OFET01000071.1	1	68353	121827	FALSE	Uncharacterised				OFET01000071.1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Salibaculum	s__Salibaculum sp001314655	GOMC.bin.6606_OFET01000071.1.region001.gbk_region_1
TARA_SAMEA4397390_METAG_EJBOOLAH	TARA_SAMEA4397390_METAG-scaffold_129	1	8508	40844	TRUE	Uncharacterised				TARA_SAMEA4397390_METAG-scaffold_129	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__ASP10-05a	s__ASP10-05a sp905182895	TARA_SAMEA4397390_METAG_EJBOOLAH_TARA_SAMEA4397390_METAG-scaffold_129.region001.gbk_region_1
OceanDNA-b26660	OceanDNA-b26660_00002	1	17537	74665	TRUE	Uncharacterised				OceanDNA-b26660_00002 megahit:ERS489729_N0000325	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Amorphaceae	g__Amorphus	s__	OceanDNA-b26660_OceanDNA-b26660_00002.region001.gbk_region_1
OceanDNA-b26660	OceanDNA-b26660_00004	1	43613	63092	TRUE	cellulose-type-3				OceanDNA-b26660_00004 megahit:ERS489729_N0000376	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Amorphaceae	g__Amorphus	s__	OceanDNA-b26660_OceanDNA-b26660_00004.region001.gbk_region_1
OceanDNA-b46222	OceanDNA-b46222_00106	1	0	13339	TRUE	pel				OceanDNA-b46222_00106 megahit:SRR6877520_N0012113	Synthase	2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Limisphaerales	f__UBA1096	g__	s__	OceanDNA-b46222_OceanDNA-b46222_00106.region001.gbk_region_1
OceanDNA-b29503	OceanDNA-b29503_00001	1	112328	146368	FALSE	Uncharacterised				OceanDNA-b29503_00001 megahit:MP1896_N0000002	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Mameliella	s__Mameliella sp019392335	OceanDNA-b29503_OceanDNA-b29503_00001.region001.gbk_region_1
OceanDNA-b29503	OceanDNA-b29503_00021	1	0	41022	TRUE	Uncharacterised				OceanDNA-b29503_00021 megahit:MP1896_N0000056	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Mameliella	s__Mameliella sp019392335	OceanDNA-b29503_OceanDNA-b29503_00021.region001.gbk_region_1
GOMC.bin.11047	k63_2156573	1	0	16947	TRUE	Uncharacterised				k63_2156573	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aequorivita	s__	GOMC.bin.11047_k63_2156573.region001.gbk_region_1
GOMC.bin.8524	k63_17762	1	236308	278981	FALSE	Uncharacterised				k63_17762	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Roseivirga	s__Roseivirga sp013373005	GOMC.bin.8524_k63_17762.region001.gbk_region_1
GOMC.bin.8524	k63_55921	1	194285	251378	FALSE	Uncharacterised				k63_55921	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Roseivirga	s__Roseivirga sp013373005	GOMC.bin.8524_k63_55921.region001.gbk_region_1
GCA_001750185.1_ASM175018v1_genomic	CP015415.1	1	4285866	4343871	FALSE	Uncharacterised				CP015415.1 Pseudoalteromonas luteoviolacea strain S4054 chromosome 1, complete sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas luteoviolacea_G	GCA_001750185.1_ASM175018v1_genomic_CP015415.1.region001.gbk_region_1
GCA_001939735.1_ASM193973v1_genomic	MJIL01000041.1	1	9607	34216	TRUE	cellulose-type-2				MJIL01000041.1 Photobacterium proteolyticum strain 13-12 C1965, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium proteolyticum	GCA_001939735.1_ASM193973v1_genomic_MJIL01000041.1.region001.gbk_region_1
GCA_001939735.1_ASM193973v1_genomic	MJIL01000075.1	1	133771	162697	FALSE	Uncharacterised				MJIL01000075.1 Photobacterium proteolyticum strain 13-12 scaffold39, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium proteolyticum	GCA_001939735.1_ASM193973v1_genomic_MJIL01000075.1.region001.gbk_region_1
GCA_001939735.1_ASM193973v1_genomic	MJIL01000095.1	1	203716	225703	FALSE	pel				MJIL01000095.1 Photobacterium proteolyticum strain 13-12 scaffold57, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Photobacterium	s__Photobacterium proteolyticum	GCA_001939735.1_ASM193973v1_genomic_MJIL01000095.1.region001.gbk_region_1
GCA_900302485.1_A.pelagivivensCECT8811_Spades_Prokka_genomic	OMOI01000001.1	1	1944199	1981408	FALSE	Uncharacterised				OMOI01000001.1 Aliiroseovarius pelagivivens strain CECT 8811 genome assembly, contig: 0001, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Aliiroseovarius	s__Aliiroseovarius pelagivivens	GCA_900302485.1_A.pelagivivensCECT8811_Spades_Prokka_genomic_OMOI01000001.1.region001.gbk_region_1
OceanDNA-b44409	OceanDNA-b44409_00027	1	0	24509	TRUE	pel				OceanDNA-b44409_00027 megahit:SRS796138_N0001478	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UBA7366	f__UBA7366	g__UBA7366	s__UBA7366 sp002469885	OceanDNA-b44409_OceanDNA-b44409_00027.region001.gbk_region_1
GCA_001625565.1_NCIMB1944_1.0_genomic	AUXS01000015.1	1	146726	209628	FALSE	Uncharacterised				AUXS01000015.1 Pseudoalteromonas luteoviolacea NCIMB 1944 contig_15, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas luteoviolacea_F	GCA_001625565.1_NCIMB1944_1.0_genomic_AUXS01000015.1.region001.gbk_region_1
GOMC.bin.2334	SRR6144754_k53_366413_1	1	0	5394	TRUE	Uncharacterised				SRR6144754_k53_366413_1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Pelagibacterium	s__	GOMC.bin.2334_SRR6144754_k53_366413_1.region001.gbk_region_1
GOMC.bin.10237	k63_102108	1	0	52958	TRUE	Uncharacterised				k63_102108	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__M2410	f__M2410	g__JAUWTJ01	s__	GOMC.bin.10237_k63_102108.region001.gbk_region_1
GOMC.bin.10237	k63_93133	1	20712	38184	FALSE	cellulose-like				k63_93133	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__M2410	f__M2410	g__JAUWTJ01	s__	GOMC.bin.10237_k63_93133.region001.gbk_region_1
GOMC.bin.69	DRR093003_k53_4633_1	1	0	9345	TRUE	Uncharacterised				DRR093003_k53_4633_1	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Thermodesulfovibrionia	o__UBA6902	f__UBA6902	g__BMS3ABIN06	s__BMS3ABIN06 sp002897895	GOMC.bin.69_DRR093003_k53_4633_1.region001.gbk_region_1
GOMC.bin.69	DRR093003_k53_116741_1	1	0	22792	TRUE	Uncharacterised				DRR093003_k53_116741_1	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Thermodesulfovibrionia	o__UBA6902	f__UBA6902	g__BMS3ABIN06	s__BMS3ABIN06 sp002897895	GOMC.bin.69_DRR093003_k53_116741_1.region001.gbk_region_1
GOMC.bin.1309	SAMN10404972_k53_12865_1	1	0	18749	TRUE	Uncharacterised				SAMN10404972_k53_12865_1	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Thermoguttaceae	g__JABMRB01	s__	GOMC.bin.1309_SAMN10404972_k53_12865_1.region001.gbk_region_1
GCA_001690985.1_ASM169098v1_genomic	MAJS01000005.1	1	53373	102184	FALSE	Uncharacterised				MAJS01000005.1 Aliivibrio sp. 1S175 1S175_contig_12, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio sp001690985	GCA_001690985.1_ASM169098v1_genomic_MAJS01000005.1.region001.gbk_region_1
GCA_001690985.1_ASM169098v1_genomic	MAJS01000013.1	1	177900	204935	FALSE	Uncharacterised				MAJS01000013.1 Aliivibrio sp. 1S175 1S175_contig_2, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio sp001690985	GCA_001690985.1_ASM169098v1_genomic_MAJS01000013.1.region001.gbk_region_1
GCA_001690985.1_ASM169098v1_genomic	MAJS01000079.1	1	120828	148502	FALSE	Uncharacterised				MAJS01000079.1 Aliivibrio sp. 1S175 1S175_contig_8, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio sp001690985	GCA_001690985.1_ASM169098v1_genomic_MAJS01000079.1.region001.gbk_region_1
GCA_000425245.1_ASM42524v1_genomic	AUDB01000001.1	1	722810	752429	FALSE	Uncharacterised				AUDB01000001.1 Desulfovibrio hydrothermalis AM13 = DSM 14728 H588DRAFT_scaffold00001.1_C, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Maridesulfovibrio	s__Maridesulfovibrio hydrothermalis	GCA_000425245.1_ASM42524v1_genomic_AUDB01000001.1.region001.gbk_region_1
